suff,amInd,asian,black,hispanic,white,occurences
yap,0.0,0.9074,0.0,0.0,0.0278,432
yya,0.0,0.9083,0.0,0.0,0.0447,447
bba,0.0,0.0,0.0,0.0176148779103,0.967620783646,1761
orm,0.00963635348837,0.00523019534884,0.00760455813953,0.0165873302326,0.945230846512,10750
ehr,0.00095969807712,0.00606751255166,0.00153398340107,0.012120786229,0.967725796646,29279
log,0.0016499177361,0.0125046396841,0.00234461994077,0.0125,0.962148009214,3039
lok,0.0,0.0,0.00508121827411,0.0213355329949,0.958374111675,985
loi,0.0,0.0168,0.0067,0.019,0.9395,893
hey,0.00427001510309,0.00368788855326,0.0583251896667,0.0130745275895,0.907438387306,113884
hez,0.0048816457854,0.0100733522841,0.00498127120959,0.917877734979,0.0576599007453,442901
lom,0.00271666229795,0.00297842726081,0.0248076452599,0.0122479772827,0.940419335955,11445
ehe,0.0,0.0,0.0,0.0137863202545,0.964979639449,943
lov,0.0,0.0,0.0,0.00991628676471,0.941548529412,2720
hei,0.00722734939759,0.00358228915663,0.0,0.00540722891566,0.96328060241,1660
rju,0.0,0.0,0.0,0.0,0.9857,842
bby,0.0243387344943,0.00543065362595,0.0331316316794,0.0122797829198,0.909616185592,16768
rji,0.0,0.9366,0.0,0.0,0.0,426
ohl,0.00325322727415,0.00685115315824,0.00279424205341,0.0242158084659,0.951262600019,31869
ohm,0.00236407304486,0.00527165541882,0.00237790789996,0.0146080984518,0.961302481143,10076
oho,0.0,0.0,0.0145,0.0165,0.9458,2066
ohr,0.00357273771061,0.00478580812261,0.0045064751275,0.0145488451577,0.962936167259,37451
ohs,0.00182929515419,0.00182378854626,0.0,0.0131836270191,0.971378340675,2724
igs,0.011686972821,0.0,0.0215393626992,0.0,0.931623898782,2134
yoe,0.0,0.0,0.0,0.0256,0.9641,585
yoc,0.0,0.0201,0.0,0.0113,0.9523,797
yoa,0.0032,0.0055,0.0046,0.917,0.0634,2194
igg,0.00674677630687,0.00397541679845,0.0531354493291,0.0129095106854,0.906314946008,22133
ign,0.0,0.0,0.00400160320641,0.0220048096192,0.954880561122,2994
igl,0.0,0.0,0.0,0.00531030818278,0.980900956429,941
hms,0.00783877461707,0.00396074398249,0.00307159737418,0.00877943107221,0.960163107221,2285
mny,0.0,0.0,0.0,0.0126,0.9731,633
alm,0.00131732891832,0.00681890866446,0.0435147764901,0.0176572847682,0.917071240342,14496
sci,0.0,0.0,0.0,0.0363356227106,0.947188675214,3276
sch,0.00190340892026,0.00361117478649,0.00621715844189,0.0175455062031,0.958257213376,206429
oua,0.0,0.9331,0.0,0.0085,0.0121,9776
pta,0.00141026163778,0.900753754672,0.00315331294597,0.00403581379545,0.0414503227999,11772
alz,0.00233433336623,0.00525281752689,0.00205970591138,0.0196210204283,0.960034422185,10133
scu,0.0,0.0050945686901,0.0,0.0146647284345,0.9488685623,1565
alt,0.0188889089548,0.00528370699908,0.0405899792979,0.0118008809408,0.908298731445,22703
alu,0.0,0.0,0.0,0.0583,0.9198,823
alp,0.0,0.0,0.0,0.00432997590361,0.981224289157,2075
smo,0.0,0.0,0.0,0.0143,0.9654,491
tz,0.00278339051337,0.00417741093945,0.0111127378105,0.0155459858856,0.954870310756,1058353
tl,0.00129390018484,0.0,0.0059323844732,0.00831772643253,0.971711090573,5410
ti,0.00500067857467,0.0200503555838,0.00285420315564,0.0497274176226,0.905547329782,187157
rob,0.0,0.00329143258427,0.0,0.0187244382022,0.959754494382,2136
mpf,0.00252616563887,0.00531504812403,0.00132230418996,0.0116029047317,0.968007699844,17351
oug,0.0,0.0152,0.0,0.0,0.9571,396
mpe,0.00381666190068,0.00667393956725,0.00362576494138,0.0127913544943,0.959378905729,10491
ium,0.0,0.0,0.0,0.0,0.9858,423
ajo,0.0,0.0,0.0,0.9522,0.0327,1255
ost,0.00661876414819,0.00514630895548,0.0463946007127,0.013827098789,0.9141059499,133851
gou,0.0,0.0,0.0193,0.0,0.957,674
mpp,0.0,0.0,0.0,0.0112843980878,0.975250152108,2301
uwe,0.0,0.00381361323155,0.0,0.00763333333333,0.966913740458,1572
mpy,0.0,0.0,0.0132,0.017,0.9623,530
oyt,0.00521276547052,0.00445454503845,0.0219349734529,0.0322204137679,0.923124697913,21848
hys,0.0,0.00393807641634,0.0,0.0092115942029,0.972997233202,1518
teh,0.0,0.0,0.9299,0.0083,0.0,842
tek,0.00085536658568,0.00114989995712,0.00043258539374,0.0127186437044,0.972478933829,13994
edt,0.0009796875,0.0052594921875,0.001953125,0.00937005859375,0.970501777344,5120
tec,0.0,0.0,0.0027,0.0115,0.9757,2183
tep,0.00790537928403,0.0024556749539,0.0217695746169,0.0111871049787,0.94420041966,15727
tet,0.0,0.0109,0.0,0.0204,0.9414,734
uiz,0.00275929377531,0.0100937826163,0.00473021790054,0.911263644483,0.066545655752,178017
abo,0.00231588637845,0.0064842005214,0.00275835324788,0.0353265641973,0.938899359114,18412
abs,0.00305800849093,0.0,0.0,0.0277634890004,0.953299884215,2591
xom,0.0,0.0,0.0435515625,0.0156540178571,0.919620758929,1792
ggy,0.0,0.0,0.0129,0.0129,0.9698,464
gge,0.0020983437663,0.00605938967136,0.0060631324987,0.0122655907668,0.95695021518,15336
ggi,0.001196875,0.0396782251603,0.00141169871795,0.0416815304487,0.905255508814,4992
mmo,0.00315176470588,0.00368823529412,0.0245435294118,0.0136105882353,0.935938823529,3825
rul,0.0,0.0,0.0,0.0,0.9764,467
xcy,0.0279,0.0,0.0,0.0164,0.9344,610
rkt,0.0,0.0,0.0,0.0122,0.9829,409
vic,0.00046629885772,0.00108530577356,0.0,0.0115081436009,0.919263190613,12869
vig,0.0081331120944,0.00442912979351,0.0,0.0103253687316,0.956459365782,1356
vik,0.0,0.0042812670035,0.00349762922658,0.0202111154295,0.954947570929,2573
rky,0.00747865448505,0.0,0.00415240863787,0.0149590531561,0.955946843854,1204
rka,0.0,0.00186872265055,0.00271333611169,0.0104250052094,0.970190206293,4799
vit,0.0,0.0,0.0109388888889,0.0143,0.94275,1188
viz,0.0021,0.0021,0.001,0.9406,0.0511,4815
rko,0.000622044807526,0.0030786359698,0.0534747493502,0.0102816809011,0.912962532492,8079
eyd,0.0,0.0,0.0,0.0,0.9753,526
twi,0.0,0.0,0.9144,0.018,0.0,444
rub,0.004,0.0,0.0,0.0103,0.9778,1261
eyl,0.0,0.00575246636771,0.0,0.0230885970532,0.948725752723,1561
eyn,0.0,0.0101555060471,0.0,0.0171682367919,0.960566454488,1571
tzl,0.0,0.0,0.0,0.0,0.9745,471
yva,0.0044,0.0094,0.002,0.9255,0.0548,18769
ivi,0.0,0.0306,0.0081,0.0081,0.9404,621
kle,0.00686255464919,0.00317808479521,0.0512421309078,0.0129987408201,0.911036943243,127861
dez,0.00311443209761,0.0142625666006,0.00584517344655,0.913232811902,0.0583865538718,1175290
jda,0.0,0.00229556875286,0.0,0.0141673823664,0.965319323892,2189
dev,0.0,0.9149,0.0,0.0,0.029,482
dei,0.0,0.0,0.0,0.0694922857143,0.923811238095,1050
dej,0.0,0.0,0.0,0.0,0.9745,901
dek,0.000551273194634,0.00712619487509,0.000413454895976,0.0121047393365,0.962074552173,12449
del,0.00178150110696,0.00779186537461,0.0160193880884,0.0518469567742,0.906291287095,82659
dec,0.0,0.0,0.0,0.0233,0.9645,816
zny,0.000877771892655,0.000878601694915,0.0,0.0102359639831,0.974560010593,5664
ryl,0.0,0.0,0.0117,0.0,0.965,515
ryk,0.0,0.0,0.0,0.011,0.978,727
slo,0.0,0.0,0.0,0.0124741131352,0.96834400767,1043
oys,0.0,0.0,0.0188398176292,0.029802674772,0.93614662614,1645
isi,0.000423831975997,0.0031425289327,0.00302909129876,0.0221986969567,0.957421191599,23330
oyo,0.00155159917639,0.00964459849005,0.00586159688858,0.926414605353,0.0522549988561,43710
rys,0.0,0.0,0.0616573150224,0.0154229540359,0.904426681614,3568
bke,0.0,0.00268894382022,0.0,0.00716521348315,0.97593658427,4450
rug,0.0025,0.0061,0.0027,0.0132,0.9644,7871
fs,0.0012571711355,0.0012676804031,0.000892477955732,0.00792715493972,0.975147435667,5557
bka,0.0,0.0,0.0,0.0108575181159,0.961917391304,1104
fy,0.00438035902111,0.00550135334128,0.0590400906902,0.0147794147208,0.903964710282,42783
fz,0.0,0.0,0.0,0.0,0.9829,526
fe,0.00824222556669,0.00441848064677,0.040271678656,0.0149262577967,0.919429472649,184052
xer,0.011648085901,0.00609579831933,0.0144879084967,0.014956162465,0.938821148459,2142
zik,0.0,0.0010986784141,0.0,0.0113776615272,0.973923091043,5448
ega,0.00493286413586,0.00927092657343,0.00475078621379,0.903003744256,0.0730883071928,200200
ege,0.0,0.000842888008642,0.00624452046573,0.0109294562477,0.969641723683,8331
iti,0.0,0.0,0.0,0.0238356423483,0.963405256694,4071
ffs,0.0,0.0,0.0035,0.0113,0.9682,1417
itz,0.00222085349758,0.00432467183008,0.00903786257277,0.0170159997544,0.954859475235,195478
uva,0.0,0.0,0.0,0.0233,0.9615,858
its,0.00512258381351,0.00434036144578,0.0477339182818,0.013637211891,0.914936439235,15272
ffa,0.00151477483555,0.00118856468207,0.00101099679541,0.0194023444088,0.962899983134,5929
yh,0.0,0.0133,0.0,0.02,0.9578,450
yk,0.00056720179855,0.00210353693677,0.000566688831893,0.0113686013742,0.971848364523,31581
oku,0.0,0.0,0.949393304721,0.0,0.00773381974249,1165
yl,0.0,0.0014319247329,0.00637566576304,0.0153241907192,0.956781581885,6271
uhl,0.0021135279686,0.00433611874387,0.00830892541708,0.0110926790972,0.963048017664,20380
yb,0.0,0.0,0.0,0.0099,0.9674,706
yx,0.00303995157385,0.0102879539952,0.0314634987893,0.0126719733656,0.921313922518,1652
yz,0.0,0.0,0.0,0.0111,0.9683,631
yr,0.00542130736314,0.00571896857016,0.022088173233,0.012543839457,0.938562055482,13554
yu,0.0,0.9423,0.0,0.0054,0.0373,1473
yt,0.00502065332393,0.00429037647681,0.0219189428672,0.0314309821901,0.923975119027,22684
uhy,0.0,0.0081,0.0,0.0195,0.9593,614
yno,0.0,0.0,0.0,0.0,0.9704,473
ynh,0.0003,0.9617,0.0011,0.0063,0.0102,40011
ynd,0.0,0.0,0.0042,0.0176,0.9506,1417
yng,0.0,0.0123,0.0,0.014,0.965,571
yna,0.0049,0.004,0.0016,0.9239,0.0629,27215
ynt,0.00250194085028,0.00335428219347,0.0514793284042,0.0123117375231,0.923560566852,3246
ifo,0.0,0.0,0.0,0.9228,0.0595,790
dif,0.0,0.0033,0.0,0.0181,0.9567,1825
ihe,0.0,0.0,0.0096,0.0,0.9728,625
dig,0.00335612686209,0.00288263655294,0.00319104597149,0.0124769501842,0.962504885472,6243
fts,0.0,0.00266654772525,0.00536628010705,0.0182856378234,0.956710258698,2242
fty,0.0056,0.0,0.0,0.0102,0.9704,1080
izo,0.00197626980429,0.00288830382106,0.00302818033551,0.934647646785,0.0530261649581,8584
fte,0.0,0.0,0.0,0.00499516666667,0.973326833333,1200
izu,0.0027,0.0025,0.002,0.9211,0.0685,4451
duc,0.00291699346405,0.00838692810458,0.00235751633987,0.0226241830065,0.950282352941,9639
asp,0.0,0.0,0.0,0.0163,0.9653,490
mmy,0.0,0.00457551330798,0.0220818250951,0.0106368821293,0.944519163498,1315
ast,0.00285069898567,0.00432977737088,0.0303511567414,0.0151165315197,0.934856370797,68814
asz,0.0,0.00514068123393,0.0,0.0154316195373,0.963678920308,3112
asy,0.00386781739723,0.00359632069044,0.0267652963888,0.0145359754713,0.939853440836,4403
pua,0.0,0.0,0.0,0.0138,0.9677,434
mmi,0.0,0.00858935128519,0.0,0.0,0.964483965728,817
sbe,0.0,0.0,0.0,0.0195,0.9626,615
mma,0.00592711680631,0.00916565795959,0.0228586594381,0.0188421389847,0.927538462297,10145
wle,0.00423365654862,0.00629184935357,0.0126366919618,0.0132103709949,0.950976349073,7116
xim,0.013,0.0062,0.0288,0.0192,0.917,1458
jer,0.0,0.0,0.0105,0.0232,0.9599,474
jes,0.0,0.0,0.0,0.00990559824369,0.978027881449,911
kok,0.00453084269663,0.00536988764045,0.00872606741573,0.0165749719101,0.951986910112,3560
kol,0.000999874529486,0.00262066081138,0.00222484316186,0.0111604349645,0.972803053116,7173
kob,0.0,0.0092,0.0,0.029,0.9368,759
kog,0.013,0.0,0.0,0.013,0.9571,770
kox,0.0035,0.0081,0.0029,0.0138,0.9596,1734
xit,0.0,0.9157,0.0,0.0,0.0301,664
kos,0.0,0.00334125786164,0.00651677148847,0.0175985744235,0.949708679245,4770
kor,0.0,0.0,0.0187,0.0257,0.9416,428
jen,0.00396867543591,0.0027460385439,0.00151257265219,0.0134714285714,0.967267788314,3269
kot,0.0,0.0,0.0,0.0,0.9955,448
kow,0.00777400293255,0.00367148093842,0.00102140762463,0.00793417888563,0.965532346041,6820
kov,0.0,0.00259636363636,0.0,0.0129669090909,0.951172779221,1925
ncz,0.0,0.0,0.0,0.0214368361582,0.969518870056,885
uef,0.0247,0.0,0.0109,0.0124,0.9396,1374
nck,0.00318048323901,0.00436176752286,0.0296590378755,0.0145720722682,0.932977518502,22970
ncl,0.0,0.0,0.012,0.0,0.9535,581
aag,0.00809755557378,0.0083189073907,0.00297713887294,0.0138759166598,0.955726060208,12191
aaf,0.00954143906835,0.00803213642035,0.00125314016359,0.0101064051019,0.956726230417,7213
aab,0.00210411354751,0.00652266700663,0.00576296957335,0.0158857895631,0.948125743668,11766
stl,0.0112,0.0,0.0,0.0112,0.9648,625
aal,0.00199701789264,0.0047328528827,0.0114550198807,0.0213970924453,0.946589463221,4024
aai,0.0,0.0,0.0,0.0,0.9663,445
aak,0.00186564186811,0.00258319643276,0.00657397324572,0.0145384416804,0.959884933114,4261
eeh,0.0,0.0368,0.0,0.0161,0.9218,435
aat,0.0,0.0,0.0,0.0122,0.9708,411
jel,0.0,0.0,0.0125,0.9708,0.0139,719
aas,0.00344941780146,0.0048296151569,0.00238047365305,0.0154595066114,0.9635630373,50670
aar,0.0012462077167,0.00595748546512,0.00660924947146,0.0151853924419,0.959308668076,15136
dts,0.0,0.004878307393,0.0,0.0437722762646,0.935804474708,1028
uex,0.0,0.0076,0.0,0.0141,0.9614,1708
bhu,0.0,0.9259,0.0073,0.0,0.0276,688
rok,0.0,0.00554352941176,0.00331294117647,0.0154435294118,0.962151764706,2720
efz,0.0,0.0,0.0,0.0,0.9829,526
lig,0.0014128508357,0.00598389309366,0.00953570640177,0.0219908861558,0.946706472722,12684
lic,0.0,0.0,0.00637046902142,0.0150535031847,0.923855182397,3454
eft,0.00251226351351,0.00576581081081,0.00185777027027,0.011656722973,0.967904054054,5920
lir,0.0,0.0,0.0,0.0,0.9677,495
uer,0.00246159207169,0.00486270502621,0.0031704994784,0.0527467981348,0.92633455375,159126
efe,0.00244820089698,0.00436841384505,0.00277713033654,0.0158850765175,0.9647016536,29209
eff,0.00907336946916,0.00453934484181,0.0212500589171,0.0168552318388,0.936012817416,33946
kab,0.0,0.0,0.0,0.0244,0.9534,451
kaj,0.0,0.0,0.0,0.0171,0.9537,410
kan,0.00185434380776,0.00493074553296,0.00370868761553,0.0111123228589,0.963635243376,3246
kam,0.0,0.0,0.00552865461232,0.00826371437328,0.966588967208,3263
kal,0.0,0.00444632376144,0.0,0.0116906279583,0.968428715683,3169
kas,0.0012178746594,0.0042544656373,0.00407772328186,0.0164595943082,0.957565818952,16515
kaw,0.0041,0.0056,0.0118,0.0159,0.949,3395
exa,0.0,0.0,0.01068,0.01844,0.95628,1030
wyk,0.0,0.0113,0.0,0.0135,0.9616,443
ki,0.00117198593565,0.0283719739382,0.0010619051013,0.0117182040637,0.942602088627,841845
ko,0.00112694245749,0.0346983928736,0.00910410915323,0.0139490789298,0.92266347636,97441
kl,0.0,0.00350537334264,0.00697704117237,0.0153351011863,0.958824703419,1433
ku,0.0,0.0,0.949393304721,0.0,0.00773381974249,1165
kt,0.0,0.0,0.0,0.0122,0.9829,409
ky,0.00196682631442,0.00401626729306,0.0203807049923,0.0133747426061,0.946808750629,65561
tse,0.0,0.0051,0.0,0.0144,0.9698,2150
rtl,0.0,0.0,0.0111593184979,0.0111202364395,0.964524061196,2876
ojo,0.0027,0.0286,0.0017,0.9053,0.0575,7062
rty,0.00871484038362,0.00714032519075,0.0312773807922,0.0183812073572,0.922606203994,260155
rtz,0.00217508109062,0.00430880974601,0.00669875097738,0.0132356243852,0.963037187681,198235
iet,0.00228387712269,0.00457340202251,0.00535176493036,0.0144918717802,0.958593436367,5241
iev,0.0,0.9102,0.0,0.0,0.0125,401
iek,0.0,0.0210202103338,0.0123449931413,0.00597585733882,0.924083127572,2187
iej,0.0,0.0057,0.0,0.0106,0.9665,2269
iec,0.000865494378784,0.0,0.0,0.0112584318247,0.972600345921,6938
ieb,0.0102013153939,0.00403193024654,0.00435862898376,0.0170707080577,0.954517024955,13304
ied,0.00210520511941,0.00338531596389,0.0174512569992,0.0152054279511,0.948639738316,17502
ieg,0.00243355877181,0.00581548762343,0.00188763695388,0.00741616393886,0.972022494251,7393
hip,0.00809264526354,0.00277618598873,0.018200494742,0.0104020753464,0.947854753593,46691
hiu,0.0,0.929009473947,0.0,0.024243796227,0.0250627274994,12033
dau,0.000992659188387,0.00362457934675,0.00231359287364,0.0150401517651,0.958115753877,6062
hig,0.0,0.0057,0.0,0.0,0.9739,881
hih,0.0,0.9477,0.0,0.0049,0.0165,4113
hil,0.0,0.0,0.0,0.9005,0.0903,432
hio,0.0,0.0251243384236,0.000570662999146,0.0248584368775,0.93311842929,10543
cra,0.0,0.0,0.0,0.0,0.9645,479
rff,0.00242540309732,0.00554120833599,0.0328186731247,0.015220521318,0.928090159964,15691
oxe,0.0,0.0,0.0461,0.0105,0.9183,955
cri,0.0,0.0,0.0,0.0204,0.9629,539
rfo,0.0,0.0,0.0,0.0099,0.977,609
cro,0.0,0.0,0.0,0.0152,0.9772,395
arx,0.0027,0.0043,0.0085,0.0139,0.9621,9404
arz,0.00058302103818,0.00317266891767,0.00110773997254,0.015878939557,0.968932700085,26951
see,0.00601662897274,0.00320810617784,0.0258810260683,0.0123256040948,0.937028097845,16802
lec,0.000899819787349,0.00326033519553,0.0,0.0151336817445,0.969926004686,5549
arf,0.0016911263865,0.005154835182,0.00652416809873,0.014409670364,0.962635525699,6401
sel,0.004549797864,0.00417253766166,0.0372038415897,0.0188685150546,0.91971941813,99438
sek,0.0010490957558,0.00255937696007,0.0,0.0125431685135,0.969054714614,19132
arm,0.00248337468983,0.00943215880893,0.00891126550868,0.0138732506203,0.945364069479,2015
zki,0.0,0.0,0.0,0.0192,0.9671,1248
zke,0.00053339731286,0.00203925143954,0.0,0.00906935380678,0.972924781403,9378
zka,0.0,0.0,0.0,0.013116108871,0.972992479839,4960
wor,0.0,0.0,0.011,0.0,0.9693,456
won,0.0,0.9637,0.0,0.0035,0.015,9405
zky,0.0,0.0,0.0,0.0114,0.9821,615
wok,0.0,0.9484,0.0,0.0052,0.023,4652
aap,0.0046504950495,0.00292417006407,0.0,0.0139930110658,0.963845020384,1717
uur,0.0,0.0,0.0,0.0167,0.9737,419
uul,0.0,0.0141,0.0,0.0235,0.9343,426
ika,0.0035563737938,0.0258869984764,0.00305992889792,0.0164721686135,0.929921559167,3938
uun,0.0,0.0,0.0,0.0147,0.9623,477
uud,0.0,0.0041,0.0,0.0062,0.9699,1460
iko,0.0,0.0292,0.0,0.0169,0.9369,650
hko,0.0,0.00314766158697,0.0,0.0152356279559,0.964791224383,1903
tge,0.0,0.0,0.0,0.0,0.9722,504
ceg,0.0,0.0,0.0,0.0,0.9655,406
pp,0.00480805605031,0.00448475072112,0.0571813823432,0.0135521248995,0.907214995823,317215
duk,0.0,0.0,0.0,0.0139265505226,0.977003344948,1435
pt,0.00344334705075,0.00527832647462,0.00503036122542,0.00928861454047,0.966485916781,8748
pu,0.0124,0.0,0.0,0.0297,0.9059,404
dux,0.0123,0.0065,0.0328,0.0194,0.9186,4485
pf,0.00167459250546,0.00395861199798,0.000810846916485,0.0121950204447,0.968994799193,35706
xam,0.0,0.0,0.0365,0.0228,0.9239,657
nro,0.006,0.0034,0.0371,0.0241,0.9179,6551
gaw,0.00482808599168,0.00552780859917,0.0520348821082,0.0152539528433,0.911223300971,1442
gai,0.0,0.909691644712,0.0022414377117,0.00864817463304,0.0429157320286,2657
sko,0.000336247366837,0.00320631582907,0.00157845320494,0.0112449781824,0.970484870599,26584
sak,0.0,0.00274231086657,0.0,0.0107322283356,0.97058610729,7270
nci,0.0,0.00159169139466,0.00216213649852,0.0194119287834,0.960431810089,5055
mle,0.0,0.0,0.0,0.0088,0.975,681
lbe,0.0,0.00507283464567,0.0,0.00729724409449,0.976647637795,3556
fum,0.0,0.0,0.0108,0.0108,0.9578,1114
voa,0.0018,0.004,0.0031,0.9053,0.0824,3263
vol,0.0,0.0,0.0069,0.022,0.9547,728
rip,0.00571314640698,0.00353049026192,0.0146031900604,0.0147758226998,0.943247431162,5956
rik,0.0,0.00403841371198,0.0,0.00872303814485,0.972582423122,5951
rig,0.00237759957702,0.00123275467043,0.0011472682411,0.0142740218541,0.967574383151,11348
ewa,0.00922802087515,0.00240112404657,0.00200967482939,0.0096350461662,0.954639943798,2491
ewe,0.00127313997478,0.00401916771753,0.0479217654477,0.0120905422446,0.916794754098,3965
ewy,0.0,0.0,0.0225,0.0125,0.9525,400
bol,0.0,0.000906890266132,0.00254349252643,0.0118686839227,0.969890047393,5486
sye,0.0094,0.0129,0.0117,0.0293,0.9261,853
syl,0.0,0.0,0.0,0.0,0.9793,484
feo,0.0,0.0,0.0,0.0107835579515,0.971703773585,1484
gst,0.00101229290243,0.0044880957251,0.00123184700348,0.0132850071589,0.967884986705,4889
ydu,0.0,0.0,0.0,0.019,0.9621,580
lda,0.0,0.0175224030038,0.0,0.0194017521902,0.949293617021,1598
efs,0.0,0.0,0.0,0.00443174250832,0.981670477248,1802
rop,0.00376551115686,0.00507270521634,0.0238966474286,0.0126845421461,0.941303282726,27203
ldt,0.00507449154249,0.00302443616593,0.00125616693516,0.0101106675393,0.966327340918,19864
cup,0.0067,0.00568425949858,0.00776226415094,0.0248184285345,0.93565135694,3869
rgy,0.00537615539183,0.0,0.0294574681849,0.00802411252512,0.940401205626,1493
cue,0.00258134481746,0.00312890280904,0.0146897132231,0.0158195360673,0.950241979055,10217
aps,0.00245433029453,0.00158167952314,0.0488985974755,0.0147461781206,0.915165480365,5704
rgh,0.00390336733268,0.00321465697918,0.00362538773229,0.0118673466536,0.964931801034,7157
rgi,0.0,0.00352917466411,0.0035094049904,0.0412389635317,0.936657133717,3126
cum,0.00646386422586,0.00374555067837,0.041215447925,0.0139161088388,0.921920136672,40096
wim,0.0064,0.0128,0.025,0.0134,0.9243,1717
bik,0.0,0.0,0.0,0.0,0.980891408115,1257
big,0.0,0.00317215591197,0.0,0.0177353972398,0.963642726595,5362
bic,0.0,0.0,0.0,0.00636685979143,0.926425840093,1726
ror,0.005,0.0,0.0,0.015,0.9593,1203
bis,0.00689695183906,0.00570514123146,0.00772916073969,0.0144430806747,0.952661654135,4921
lja,0.0,0.0,0.0,0.0129,0.978,774
eep,0.00334869621066,0.0118370712909,0.0413633397559,0.0128543352601,0.911514091201,7785
ees,0.00443350089507,0.0061029672893,0.0411601233206,0.0146397537204,0.91805540025,55303
liz,0.00687123367199,0.00255011320755,0.00522698403483,0.901782618287,0.0762874949202,17225
eeg,0.0,0.00250320699708,0.0,0.0100164514786,0.975450978759,2401
eeb,0.00147533955163,0.0132570446735,0.0214397970872,0.0132566028473,0.91572187858,6111
ija,0.0,0.0,0.0014,0.9334,0.0603,4879
ahn,0.00323893576934,0.0366759771624,0.00860069997145,0.0154175689409,0.921314633172,87575
apf,0.00255912596401,0.00292111641572,0.0,0.00956573632024,0.972121997797,2723
pew,0.0056,0.0031,0.007,0.0185,0.952,5149
pel,0.00333531049903,0.003724004472,0.0323365524952,0.0202438743775,0.926615013721,49195
peo,0.0,0.0,0.0,0.0387,0.9474,646
pei,0.0,0.0102,0.0,0.0326,0.9328,491
pek,0.0,0.00347544164495,0.0,0.0104183318853,0.966384158703,3453
pea,0.0,0.0,0.0,0.0441,0.9418,567
pec,0.0,0.00229268371641,0.0,0.0142051472969,0.967915539009,3089
bl,0.00217555458895,0.0030643323184,0.00303671161375,0.0104467159635,0.963924140931,2299
oer,0.00332478747204,0.00440354362416,0.00152012527964,0.0119755167785,0.967391561521,11175
rov,0.0,0.0,0.0,0.00936310375671,0.94365657424,2236
rue,0.00868394476333,0.00671629232177,0.0466545087763,0.0170622119624,0.905451480742,24042
oeh,0.0,0.0,0.0,0.0,0.9706,408
oen,0.00339092644622,0.00724433037966,0.00904694906707,0.0136263201498,0.953039143433,27762
zzi,0.0,0.00211172305746,0.00204716338767,0.0347590551656,0.937421852309,33191
rup,0.0135636414254,0.0021064142539,0.0269136302895,0.0170349777283,0.923576436526,8980
oeg,0.0,0.0,0.00350604093859,0.00944722915627,0.973513779331,2003
zza,0.00154302301894,0.00405121205948,0.00254720581245,0.0270751307123,0.95102412236,29454
oed,0.0,0.0103,0.0,0.0088,0.953,681
idy,0.0028832589217,0.00547989346307,0.0246211380361,0.0179189272408,0.934626942144,32477
idt,0.00318538445904,0.00467855083142,0.0039726781926,0.0154552177945,0.96366264021,157442
yly,0.0131509705698,0.0,0.0281688791484,0.00875015654352,0.93298985598,1597
uso,0.00119220379313,0.00330578533604,0.00280653649661,0.0326620570602,0.948571602865,42867
idl,0.00390899653979,0.00483294117647,0.00255861591696,0.0147410841984,0.965633863899,4335
chl,0.0,0.0,0.00347231520223,0.0244127615063,0.963723849372,1434
nsz,0.0,0.0,0.0,0.0107,0.972,750
nst,0.00288108324691,0.00551466484397,0.0033402611483,0.0134971009711,0.964283949279,21214
nsu,0.0,0.0,0.9468,0.0092,0.0128,545
mke,0.00190762502158,0.00302759394602,0.00113265235656,0.0128027162341,0.968846135697,17377
few,0.0,0.0,0.0,0.0317,0.9497,1073
mko,0.0,0.00550314646023,0.00213573479835,0.0135985016856,0.969301735548,8009
ixt,0.0,0.0186,0.0,0.0,0.9588,485
zic,0.00191712523719,0.0,0.0,0.00879919354839,0.939483586338,4216
zio,0.0030467183227,0.00242547351362,0.00186275194976,0.0231894459637,0.95676134407,19746
cic,0.0,0.00211612903226,0.0,0.0136722650771,0.96108085554,2852
cie,0.0,0.00178964975303,0.0332502245173,0.0204178491244,0.928824943871,4454
uu,0.000535386680588,0.958970728615,0.00205231560892,0.00643077783578,0.0137477291371,13409
ut,0.00665923741739,0.013207067381,0.0485332884909,0.0149849219819,0.900830994486,127855
uth,0.00390601851852,0.0121921284837,0.0473290211313,0.0151441442061,0.905580283966,87264
uti,0.0,0.00463322207959,0.0,0.0297996662388,0.954294249037,3895
uo,0.0,0.957335434529,0.000792315020641,0.00587579125648,0.0165053403197,18894
utu,0.0045,0.0052,0.0039,0.0142,0.9581,1552
utz,0.00315131104858,0.00367156720932,0.0046769192331,0.0254029955553,0.95220806354,76046
ug,0.00359546500164,0.0341706786066,0.00379172280644,0.0124142047322,0.933830726257,24344
ub,0.00170564841833,0.0108231965835,0.00370421457419,0.0156205240681,0.947694649172,51749
lyk,0.0,0.0,0.0,0.0163,0.9449,490
nag,0.0102,0.9099,0.0,0.0272,0.0221,588
nad,0.0,0.007,0.0,0.019,0.958,999
naj,0.0,0.0,0.0,0.0,0.985,400
nak,0.0,0.00390605939406,0.000508149185081,0.00939848015198,0.973689871013,10001
nao,0.0,0.00394402301857,0.0,0.918136201936,0.067995527073,3823
nam,0.00497672541539,0.00424561276287,0.0473315225274,0.01347849103,0.913067705016,31717
nap,0.0065283307122,0.00222556728825,0.00133534037295,0.0184288249831,0.962245854864,4451
naw,0.0,0.0,0.0,0.012,0.9675,584
