dehganni,-1,(0.8134920634920636, 'deighan')
deisouib,-1,(0.8134920634920636, 'delisio')
derenencourt,-1,(0.6436507936507937, 'tercero')
desmesmin,-1,(0.7890211640211641, 'desimone')
devorken,-1,(0.7194444444444446, 'denker')
dhoka,-1,(0.8333333333333334, 'hodak')
diepsteraten,-1,(0.7268518518518517, 'pettersen')
difransesco,1,('white', 0.9582999999999999)
dockeray,-1,(0.7579365079365079, 'condrey')
dokianakis,-1,(0.7357142857142858, 'adkison')
dominguez-aguirre,-1,(0.5063725490196078, 'guderian')
dorseygrimm,-1,(0.6856661856661858, 'stromberg')
dowgy,1,('white', 0.6099)
dreyer-bowyer,-1,(0.6854395604395603, 'dewberry')
duchelle,-1,(0.8194444444444445, 'deller')
dumitrasku,-1,(0.6714285714285714, 'luikart')
edgecall,1,('white', 0.9603)
edlind,-1,(0.888888888888889, 'edlund')
ehdaid,-1,(0.7222222222222222, 'heid')
el senoussi,-1,(0.5931818181818181, 'sisneros')
el-mezain,-1,(0.7037037037037037, 'zieman')
eljabbari,-1,(0.8888888888888888, 'jabbar')
elqasmi,-1,(0.5396825396825397, 'maisel')
erdenebat,-1,(0.7328042328042327, 'teegarden')
erebor,-1,(0.8888888888888888, 'roeber')
esbyli,-1,(0.6944444444444443, 'sibley')
esusy,-1,(0.8444444444444446, 'ussery')
ezeonwuka,-1,(0.5333333333333333, 'wenke')
fatek,1,('white', 0.758)
faulkune,1,('white', 0.8158)
fechillas,-1,(0.7857142857142857, 'fishell')
fiorilladisantacroce,-1,(0.5880952380952381, 'fraticelli')
fletchmann,1,('white', 0.9786)
flores martinez,-1,(0.6333333333333332, 'leiterman')
flyetaylor,-1,(0.6523809523809524, 'callery')
fornaldes,-1,(0.8379629629629629, 'flanders')
fracchiola,-1,(0.8523809523809525, 'cachola')
francis love,-1,(0.7597222222222223, 'lefrancois')
frenkiel,-1,(0.6464285714285715, 'kleiner')
futoryanskiy,-1,(0.6805555555555557, 'yaworski')
gabaycrichton,-1,(0.6617826617826618, 'baccari')
galdney,1,('black', 0.7098)
gapsewicz,-1,(0.7262205387205386, 'paszkiewicz')
gar-el,-1,(0.8777777777777778, 'galer')
garabed,-1,(0.6761904761904763, 'degraaf')
garnica-garcia,1,('hispanic', 0.9618000000000001)
gaulaway,-1,(0.7527777777777778, 'gadway')
gazavi,-1,(0.888888888888889, 'razavi')
gee-herring,-1,(0.747053872053872, 'gerringer')
gerbertz,-1,(0.7652116402116401, 'hertzberg')
gerwien,-1,(0.8809523809523809, 'weniger')
ghetea,-1,(0.7555555555555556, 'gehret')
ghislain,-1,(0.7976190476190476, 'gillihan')
gibbs zautke,-1,(0.513888888888889, 'baublitz')
gilleyen,-1,(0.8194444444444445, 'ginley')
givotovovsky,-1,(0.6666666666666666, 'volkov')
