ind,(('white', 0.8062), 3)
zaharko,0
haviaris,0
ailson,(('white', 0.7839), 3)
blevins scott,(('white', 0.9109999999999999), 1)
galgin,0
shishkovskiy,0
oneill seidel,(('white', 0.9428), 1)
vincente-ixcuna,0
lasarso,(('white', 0.9826999999999999), 3)
tuvyana,0
cinqmars,0
assahouri,0
striyle,0
rhyner,(('white', 0.9665), 1)
ceppetlli,0
ebnal,0
imbs auf ingabritzin,0
medioroz,0
thirunavukkua,0
laudo,(('hispanic', 0.8120999999999999), 3)
hippenmeyer,0
flores alzola,(('hispanic', 0.9084), 1)
weentz,(('white', 0.9489), 3)
sadekin,(('white', 0.8136), 3)
elzayn,0
strenecky,0
dworakowska,0
yanotti,(('white', 0.9346), 3)
penneyfurin,0
triantifillo,0
l mckenna,(('white', 0.9553), 1)
merrick-lockett,0
laprades,0
emshousen,0
ainaire,0
guox lopex,0
tillitis,0
cappelson,0
braxtonmetzger,0
li feng,(('asian', 0.9643999999999999), 1)
pineda ortega,(('hispanic', 0.8923000000000001), 1)
polosaari,0
ektare,0
hodakovsky,0
thorvilson,0
corroortiz,0
rangle,0
o rand,(('white', 0.8341), 1)
mckerrigan,0
meridas,(('white', 0.8509), 3)
barmef,0
gail rosen,(('white', 0.7387), 1)
arvieux,(('black', 0.9799), 3)
stancook,(('white', 0.9801000000000001), 3)
stinka,0
coutsakis,0
mccannaa,(('white', 0.9434999999999999), 3)
schakolf,0
manzaneda,0
hastings nelson,(('white', 0.9131999999999999), 1)
campech,0
vilser,(('white', 0.826), 3)
karabees,0
whiiecar,0
reyes-sagastume,0
teterma,(('white', 0.9597), 3)
jacol,(('white', 0.7674), 3)
araklein,(('white', 0.9151), 3)
foutham,(('white', 0.9155), 3)
vaithiyanathar,0
reidnour,0
bresnite,0
romero molero,(('hispanic', 0.8613), 1)
aredyan,0
melhem elsen,(('white', 0.9658), 1)
gistedt,0
astadurian,0
squill ante,(('hispanic', 0.424), 1)
boissiberre,0
freeman unsworth,(('white', 0.6796), 1)
kahakauwila,0
gaydovchik,0
cirreli,(('white', 0.9548000000000001), 3)
gregorio-stlouis,0
balansa,(('white', 0.3925), 3)
hutangkura,0
blountt,(('white', 0.4929), 3)
loikets,(('white', 0.9619), 3)
najima,0
grondzieleski,0
del villar-portorrea,0
vitantonio,0
struic,0
khunsap,0
testerman,(('white', 0.9597), 1)
shaw-corretjer,0
millan-baldas,0
tolp,(('white', 0.9528), 3)
van dril,(('white', 0.516), 1)
pinneiro,(('hispanic', 0.7973), 3)
osberoune,0
myers-roper,0
ridila,0
guiliani laboy,(('hispanic', 0.8465), 1)
bacinello,0
stevits,(('white', 0.7948999999999999), 3)
wilkuski,0
bagiokos,0
borellini,0
ondroczky,0
duckettm,(('white', 0.6272), 3)
fingeroos,0
ross-cobb,0
ramaanu,(('white', 0.6275), 3)
scharping,0
coellen,(('white', 0.7835), 3)
sharfuddin,0
blagovisnyi,0
kimbrouhg,(('white', 0.47869999999999996), 3)
nalur,0
kappennan,0
midulla-henson,0
denise long,(('white', 0.7848999999999999), 1)
garbowsky,0
mannheims,(('white', 0.9743), 3)
stolebach,0
heunefeld,0
beedlove,(('white', 0.8008), 3)
serajuddaulla,0
mordekovich,0
talrghani,0
malstrom,(('white', 0.9601000000000001), 1)
louscar,(('white', 0.36840000000000006), 3)
heamilton,0
pingelli,(('white', 0.9351999999999999), 3)
blankenbur,(('white', 0.9686), 3)
quidangen,0
bookerd,0
mortham,(('white', 0.9163), 3)
sneva,0
lachenicht,0
frediere,0
stroeber,(('white', 0.9623), 3)
aluka,0
stetzler,(('white', 0.9679000000000001), 3)
gentzhorn,0
mouldovan,(('white', 0.9642000000000001), 3)
sirguy,0
cyres,0
err,(('white', 0.94), 3)
romopefusco,0
betourd,0
boyce,(('white', 0.7695000000000001), 1)
scarp,(('white', 0.9536), 3)
plancoh,0
safreno,0
berczely,0
doeren,0
stensos,0
vehabovic,0
pobuta,0
mannery-klick,0
damigella,0
grivkov,0
padych,0
hillendrand,0
rallason,0
ahokava,0
sechiatano,(('white', 0.9542), 3)
soulanilee,0
micki,(('white', 0.9545999999999999), 3)
uad,0
roesadi,0
stafirski,0
konyen,(('white', 0.9520000000000001), 3)
connalley,(('white', 0.7933), 3)
wenworth,0
tyrrell brown,(('white', 0.9459000000000001), 1)
shahivand,0
von culin,0
boulwere,0
schloner,0
gambla,(('white', 0.7216), 3)
podzic,0
shakia,0
adabiem,0
bindis,(('white', 0.9751000000000001), 3)
stoekr,0
yeong,(('asian', 0.7813), 3)
settitane,0
aubucher,0
rivera-cervantes,0
albersmeyer,0
vangundt,0
albinonoriega,0
shukla,(('asian', 0.9266), 1)
hansen-schmitt,0
humpert,(('white', 0.9739), 1)
lautenschleger,0
chinen,(('asian', 0.8195999999999999), 1)
quilula,(('white', 0.8732), 3)
dzikovic,0
blyden-julius,0
chineg,(('asian', 0.75), 3)
kinens,(('white', 0.8083), 3)
dileelo,(('white', 0.9843000000000001), 3)
belbas,0
pustam,0
sonenerch,0
pustai,0
gudlewski,0
bargney,(('white', 0.8019), 3)
nikadon,0
mulder bonsanti,(('white', 0.9395), 1)
zef,(('white', 0.9672), 3)
boerder,0
carroll-hall,0
syniar,0
guzman aguilar,(('hispanic', 0.9269), 1)
ekhols,0
miles richardson,(('white', 0.6361), 1)
zabardast,0
mc keean,(('white', 0.9481), 3)
offit,(('white', 0.9102), 3)
le-hang,(('white', 0.9643), 3)
tuswa,(('white', 0.9477), 3)
gordino,(('white', 0.6983), 3)
hemesley,0
agboyani,0
hartzie,0
hoenelsen,0
meierding,0
laclarie,0
lopatofsky,0
scheltinga,0
gdychynska,0
musrock,(('white', 0.8156), 3)
komiti,0
chinthalapati,0
newton-blanchard,0
bradfordwrigh,0
lathauer,0
montijo souza,(('hispanic', 0.8698999999999999), 1)
sahiye,0
chlohon,0
diestag,(('black', 0.8320000000000001), 3)
klaisung,(('white', 0.9799), 3)
holzhouson,0
mansram,0
vinot,(('white', 0.9476), 3)
tomlinsonreid,0
mieldezis,0
figueroa toledo,(('hispanic', 0.9186), 1)
taylor-hollingsworth,0
drillman,0
bijor,0
bezwuszczak,0
ottley torres,(('white', 0.5367000000000001), 1)
windbish,(('white', 0.9599), 3)
klycheva,0
redmill,0
chan-tack,0
cadena-martinez,0
nissenfield,0
meineri,(('white', 0.97), 3)
avenna,(('hispanic', 0.49670000000000003), 3)
slebo,(('white', 0.9647), 3)
guilmant,(('white', 0.9442), 3)
graham-upton,0
langumas arisleydi,0
lafleur-bandt,0
syvaniemi,0
nwaid-tofell,0
christerfield,0
malangko,0
baltis,(('white', 0.9192), 3)
yhdego,0
hartman-mercer,0
trence,(('white', 0.4927), 3)
ohler,(('white', 0.9621999999999999), 1)
cmiel,0
richardsonj,(('white', 0.6225), 3)
sarudy,0
persunaru,0
turchiano,(('white', 0.9742000000000001), 3)
mundon-bazemore,0
mcampoverde,0
smahay,0
guzzle,0
iapello,0
obrow,0
simonesthi,(('white', 0.8948999999999999), 3)
pelosci,0
pembrpok,(('white', 0.8841), 3)
eppard,(('white', 0.9573), 1)
gopengco,0
ochoa corona,(('hispanic', 0.9317), 1)
wichaidit,0
gieger morgan,(('white', 0.91), 1)
sighamony,0
sampogna,0
inhose,0
stavropoulas,(('white', 0.9555), 3)
tanigaki,0
ottersbach,0
bahiru,0
perezlester,0
andugo,0
siket cruz,(('hispanic', 0.8623999999999999), 1)
khafizova,0
broxsom,(('white', 0.7106999999999999), 3)
levicchi,0
pappalarado,(('white', 0.9359000000000001), 3)
pongie,0
el-kaderi,0
kronao,0
rufener rauch,(('white', 0.9769), 1)
suzewits,0
dellapasta-rose,(('white', 0.910440958357102), 2)
malave-vidal,0
krischer,(('white', 0.9689), 3)
loyoa,0
yancer,0
planearte,0
starger,0
fannan,(('white', 0.618), 3)
gubor,0
marmenout,0
yesny,0
borlle,(('white', 0.9331999999999999), 3)
zizakova,0
mesina roldan,(('asian', 0.5793), 1)
artobello,(('white', 0.5277000000000001), 3)
khatchadurian,0
charelton,0
margaux,0
uriostegui-roman,0
dimeno,(('white', 0.9512), 3)
hooshvar,0
radclyffe,0
penvel,0
pozdmyakova,0
relna,(('hispanic', 0.4567), 3)
oneal-ayodele,0
guehn,0
mrabie,(('white', 0.8968), 3)
bialobreski,0
jittkarunrat,0
igleslas,(('hispanic', 0.8497), 3)
pakulev,(('white', 0.5822999999999999), 3)
devries-wallace,0
kowalskey,(('white', 0.9687), 3)
mojisola,0
rons devlaeminck,0
irvin-austin,0
mayer-roenne,0
swoldt,(('white', 0.9625), 3)
cline greathouse,(('white', 0.9418000000000001), 1)
cezik,(('white', 0.9481), 3)
stenmoen,0
hendrieks,(('white', 0.8442000000000001), 3)
jefferson-whiting,0
tokansep,0
prevenas,0
bigstaff,0
fregoso ochoa,(('hispanic', 0.9512999999999999), 1)
polkanov,0
hamayat,(('hispanic', 0.9344), 3)
nudyke,0
ellixon,(('white', 0.6840999999999999), 3)
cartagene,0
estupinan-lares,0
borpong,(('white', 0.9439), 3)
muehlschlege,0
tavernied,(('white', 0.8146), 3)
sertin,0
schlossmann,0
mekhemar,0
hortason,(('white', 0.7215), 3)
jasindki,(('white', 0.9697), 3)
alowdi,0
morizur,0
abgarian,(('white', 0.9013), 3)
baggary,0
mondragon-delgado,0
chewefils,0
kisenko,0
huddleston-partlow,0
ledenham,0
mauola,0
lo anna,(('asian', 0.9193000000000001), 1)
quast-al,0
therakathila,0
fairchild-troppma,0
redeles,(('white', 0.9863), 3)
quinonez marte,(('hispanic', 0.946), 1)
chechakli,0
dellogono,0
psiniac,0
mudd-boothe,0
dortono,(('white', 0.9362999999999999), 3)
maclaren,(('white', 0.9603), 1)
gabau,(('white', 0.9779000000000001), 3)
motefaker,0
fprelelmeyer,0
robbalaa,0
kourbelas,0
roeker,(('white', 0.9638), 3)
biscaras,0
ggunther,(('white', 0.9145), 3)
parcerisas,0
mosley-maberry,0
rucek,(('white', 0.9244), 3)
atut,0
fuergonsen,0
zanahua ramos,(('hispanic', 0.8542000000000001), 1)
meinsenheimer,(('white', 0.9617), 3)
dishar,0
rhyhus,0
tiemann-mena,0
lue-quee,0
szynklarz,0
partee-mosley,0
ciokiewicz,0
gresek,(('white', 0.8563), 3)
thabthimthong,0
sefidfard,0
robbins-murphy,0
botello-quirino,0
hagertydr,(('white', 0.9604), 3)
marqinez,(('hispanic', 0.8881), 3)
sawasdikosol,0
espino-aleman,0
koutsonidas,0
worzer,0
mastrojoseph,0
climati,0
zyllo,0
v-delarosa,(('hispanic', 0.8776999999999999), 3)
kommes,0
sulchun,0
skrzypkowski,0
lusk-gillespie,0
nweze,0
vonguyen,(('asian', 0.9593), 3)
ramfos,(('hispanic', 0.8542000000000001), 3)
crayton suggs,(('black', 0.73), 1)
leveque,(('white', 0.8332999999999999), 1)
sandro-yepes,0
byrd sarchett,(('white', 0.6125), 1)
urzedowski,0
topolcic,0
geniga,0
issoo,0
saridana,0
anopolsky,0
gluhank,0
ponoringan,0
wukoyitsch,0
aberti,0
carnwall,(('white', 0.9393), 3)
ilarraz,0
jadanowsky,0
lewis-robertson,0
heikowsky,0
tronburd,0
arnsteen,(('white', 0.9329999999999999), 3)
dulany spidle,(('white', 0.8998), 1)
tarwe,0
methawattanakul,0
goeschi,0
panidis,(('asian', 0.5431), 3)
lerma-guzman,0
rotun,(('white', 0.9717), 3)
giacomi,(('white', 0.9679000000000001), 3)
bluma,(('white', 0.9595999999999999), 3)
bvork,(('white', 0.9612), 3)
pettydavis,0
jasper-lund,0
de la prida,(('white', 0.42200000000000004), 1)
nguz,(('asian', 0.905), 3)
finley-shea,0
whitney-taylor,0
gehrisch,0
powell-rodney,0
jagannatham,0
saeloiw,(('white', 0.98), 3)
schlumbohn,0
carabal-flores,0
rocafort bugarin,(('hispanic', 0.7611), 1)
polepaka,0
stamatolatos-bertlin,0
adams musselman,(('white', 0.7617), 1)
auelua-notoa,0
setik,(('white', 0.9802), 3)
huennicutt,0
butnar,0
corkovic,0
santiago-torres,0
grapengieser,0
tohuda,0
labioda,0
fredlow,0
myungsoo,0
wadowski licata,(('white', 0.9581000000000001), 1)
geaski,0
garrick-kantor,0
constando,0
messaros,0
glatfeler,(('white', 0.983), 3)
wickmark,0
curnk,0
mccammo,(('white', 0.9323999999999999), 3)
valeithian,0
seobarrat,0
clardi,0
ghonim,0
senavaitiene,0
zadrogny,(('white', 0.9765999999999999), 3)
bautner,0
pozharskaya,0
empeston,(('white', 0.9173), 3)
sprys,(('white', 0.8395), 3)
pehowich,0
oddiri,0
kylo,(('white', 0.9786), 3)
goldus,0
borsi,(('white', 0.9711), 3)
linda jolly,(('white', 0.7644), 1)
koltowicz,0
blickas,(('white', 0.9209999999999999), 3)
lachonce,(('white', 0.9623), 3)
charand,(('white', 0.9662999999999999), 3)
marmolejos baez,(('hispanic', 0.9540000000000001), 1)
newtow,0
strueli,(('white', 0.9718000000000001), 3)
vonzurmuehlen,0
gaete,0
lapercia,0
cornell,(('white', 0.9094), 1)
daughenbaugh,(('white', 0.9738), 1)
poulor,0
morzovillo,0
paskowski,0
paniwala,0
vuoto,0
goeyna,(('white', 0.9506), 3)
sengadan,0
pleets,(('white', 0.8403), 3)
ratanawong,0
de oliveira castro,(('white', 0.42200000000000004), 1)
mancillas-valenzue,0
cordero-corchado,0
mayu,(('white', 0.6019), 3)
shayotocvich,0
mamula,(('white', 0.9786), 1)
srivaikuntam,0
blake-thomas,0
gossette,(('white', 0.883), 3)
bleclic,0
groshong,(('white', 0.9643999999999999), 1)
brown tw,(('white', 0.6071), 1)
pidro,0
keairnes,(('white', 0.9397), 3)
vakarros,0
krichevshiy,0
sayyeau,0
tzadok,0
brownshoosmith,0
mayo-carr,0
pchola,0
lashek,0
elstrand,(('white', 0.9439), 3)
gurnam,0
bhankohleing,0
litvin-mann,0
choromokos,0
karabulut,0
dibari,(('white', 0.9511), 1)
githendu,0
olson laake,(('white', 0.9603), 1)
mouber,0
brionez,(('white', 0.9238), 3)
saeeda,(('asian', 0.5039), 3)
yerasimou,0
beuren,0
bolstein,(('white', 0.8590000000000001), 3)
garcia-losarcos,0
lubarova,0
danylewycz,0
andeli,(('white', 0.9616), 3)
elbouhouchi,0
pagniello,(('white', 0.966), 3)
eckroy,0
lutschak,0
demarlest,0
hafiez,(('asian', 0.4582), 3)
oulacka,0
bursing,(('white', 0.9470000000000001), 3)
stephain,0
cosglia,0
olumutide,0
naradko,(('white', 0.8017), 3)
schell-gonzales,0
khoshlesan,0
spicciatie,0
gondura,(('white', 0.7545000000000001), 3)
cole-carter,0
hermoso maravilla,(('hispanic', 0.8835999999999999), 1)
malawey,(('white', 0.9209), 3)
correa-zaragoza,0
berls,0
hamiltondr,(('white', 0.7279000000000001), 3)
lawreano,(('hispanic', 0.8626), 3)
garamszegi,0
drouare,0
kaltseis,0
chinthaginjalu,0
valdez guiang,(('hispanic', 0.8782), 1)
cserjan,0
guzman-crespo,0
young-choul,0
baumstimler,0
simpson-scarboroug,0
lakebrown,0
shaskevich,0
korvessis,0
sochotsky,0
dibraccio-iii,0
delanders,0
merrimarahajara,0
ekem,(('black', 0.6890999999999999), 3)
shukeireh,0
cowlagi,0
vaytsman,0
zbydnowski,0
cosel,(('black', 0.4914), 3)
aiura,0
brusky,(('white', 0.988), 1)
taalabi,0
tatney,(('white', 0.9392), 3)
bermillo,0
berkanovic,0
hainwright,0
carbonell-munoz,0
nazaryn,(('white', 0.7403), 3)
fugape,0
cigis,0
wansness,0
zononi,0
freesemann,0
flachs,0
dhambrick,(('white', 0.6629999999999999), 3)
villesvas,(('hispanic', 0.8976999999999999), 3)
sanchez-campoy,0
jurta,0
weatherwa,(('white', 0.9098999999999999), 3)
clendinnenn,0
plouffe-hunter,0
king-ellis,0
fitzgerald-walsh,0
stubbs jerry,(('white', 0.6751999999999999), 1)
vargas mora,(('hispanic', 0.9178000000000001), 1)
naymik,0
skordalakis,0
gunden,(('white', 0.963), 3)
al-bazzal,0
burishkin,0
klyzphinc,0
lobo-guerrero,0
kroliakowski,(('white', 0.9751000000000001), 3)
seeha,0
esono,0
mcneil smith,(('white', 0.5532), 1)
batchelor-mar,0
alamkhan,0
khodri,0
screenivasamurthy,0
bicott,0
arcigal,(('hispanic', 0.9429000000000001), 3)
sinkevych,0
ramusovic,0
matileti,0
beristan,0
melanophy,0
kasikara,0
rastevosian,0
boluc,(('white', 0.9684), 3)
yesli,0
joyner-byrum,0
acosta-pulido,0
moromes,(('white', 0.7265), 3)
hayesii,0
marks-cooper,0
kincald,0
hoverd,0
gaspa,(('hispanic', 0.5293), 3)
leinenkugel,0
lemon-jr,0
aland,(('white', 0.9429000000000001), 3)
berestin,(('white', 0.8461), 3)
tickonova,0
bilbo-lansing,0
conlinn,0
akpo-sanni,0
dobrianen,0
alldever,0
dunens,0
hardee-elliott,0
wierzbianska,0
guh,(('white', 0.9499), 3)
togoocchi,0
tribulla,0
gunsch,0
chapple-velez,0
hesselgresser,0
schmerbauch,0
serraillier,0
jaroszko,0
burrow-franklin,0
parzuchouski,0
batesbrown,(('white', 0.9676), 3)
balouchestani,0
aumenta,(('white', 0.9484999999999999), 3)
guiollotte,(('white', 0.9401999999999999), 3)
rugimbana,0
appear,0
dinanzio,(('white', 0.9706), 3)
porter-carpenter,0
shidle,(('white', 0.9518000000000001), 3)
rostenberry,(('white', 0.9751000000000001), 3)
gomez rendon,(('hispanic', 0.9116), 1)
contraros,0
loglisci,0
papanin,0
pintsopoulos,0
pepit-frere,0
bazzaani,0
roffini,(('white', 0.941), 3)
rahoy,0
dewwaay,0
morimando,(('white', 0.5478999999999999), 3)
lemorne,(('white', 0.9295), 3)
zhuoma,0
volence,0
beham,(('white', 0.924), 3)
bunding,(('white', 0.9881), 3)
parappath,0
lasaru,0
ghadimi,0
ordile,0
weinkove,0
decepida,0
drafel,0
nedelkovich,0
del solar chambers,(('white', 0.7079000000000001), 1)
frhi,0
krauzyk,0
espree,0
angeln,(('white', 0.5317000000000001), 3)
zieldorf,0
yukovich,0
ukpabi,0
pickarz,(('white', 0.9837), 3)
myakshina,0
henrywalker,0
deligt,0
cummins-hansen,0
kalmanchey,0
ptefer,0
brabanber,0
bonillachanin,0
schworlm,0
tulovsky,0
hasanarubaye,0
naejer,0
hurels,(('white', 0.9773999999999999), 3)
spensperger,0
wetak,0
ciarriocco,0
odmen,(('white', 0.6347), 3)
maydannyk,0
germansen-mccord,0
dolence,(('white', 0.97), 3)
tegers,0
breede,0
tayco,0
lopadomartinez,0
cac,0
bardaji,0
brennler,(('white', 0.9615), 3)
koshkarova,0
attah-buatsi,0
vasatko,(('asian', 0.8456), 3)
mokachandra,0
nobell,(('white', 0.8484), 3)
green-hubbard,0
lara-bellon,0
gastou,0
schneider-bartell,0
eruagbere,0
leear,(('white', 0.8939), 3)
mauteufel,0
montedoro,(('white', 0.6970000000000001), 3)
zaporski,(('white', 0.9706999999999999), 3)
aastum,0
zarnosky,0
shypkova,0
carbognin,(('white', 0.9359000000000001), 3)
tarum,0
peerless,0
chiaese-benzing,0
albarracin,(('hispanic', 0.8344), 1)
odrzywolksi,0
bekhash,0
zymola,0
stadford,(('white', 0.9456), 3)
rangaswani,0
kelshaw,(('white', 0.7787999999999999), 3)
thelfall,0
velko,(('white', 0.9719), 3)
chebrekidan,0
royster hofmann,(('black', 0.6071), 1)
reid mcbride,(('white', 0.6324000000000001), 1)
makuria,(('hispanic', 0.5474), 3)
lyzlova,0
arugo,(('white', 0.9309000000000001), 3)
dirkmann,(('white', 0.9708), 3)
angeloneiii,0
chittoor,0
danzen,0
apolimar,(('hispanic', 0.8789), 3)
ragland-rascoe,0
staraniec,0
klotzer,(('white', 0.9654), 3)
blidan,0
chlebek,(('white', 0.8159000000000001), 3)
andalman,0
nabawiy,0
tunilla,0
williams-clopton,0
vittera,(('hispanic', 0.7479), 3)
weidenhaefer,0
morelos osuna,(('hispanic', 0.8948), 1)
barbosabrown,0
mijtovic,0
puig de jesus,(('hispanic', 0.7123999999999999), 1)
taliferro,(('white', 0.5791), 3)
demeulemeester,0
ominiabohs,0
deighean,(('white', 0.9628), 3)
de dios-figueroa,(('white', 0.42200000000000004), 1)
heissmeyer,0
potempa,(('white', 0.9712000000000001), 1)
yerike,0
masterfield,0
tarlock,(('white', 0.8145), 3)
thimmappia,0
chattin-mcnichols,0
abercauph,0
jaclich,0
magolies,0
sampram,(('asian', 0.5106), 3)
crusterson,0
wynveen,0
schlar,0
becerra-carlton,0
u-kiu,0
wendover,(('white', 0.9581999999999999), 3)
griffin-clark,0
klimeczko,0
yeeman,0
lalka,(('white', 0.6225), 3)
izotic,0
rodatos,0
zandnia,0
o'guin,(('white', 0.8039000000000001), 3)
rover wilming,0
bardouche,0
niwinski,0
intriglia,0
yusupoff,0
gil-gonzalez,0
aleena,0
jouthe,0
gebreel,(('white', 0.9645), 3)
condicion,0
yarsajian,0
rebey,0
roggio,0
switanowski,0
kiwaiko,0
de raguenel,(('white', 0.42200000000000004), 1)
stoltonberg,(('white', 0.9647), 3)
cherkasskiy,0
potts metzker,(('white', 0.8177), 1)
peck-bleich,0
menasof,0
zalevskaya,0
finite,0
delguzzo,0
favuzza,0
friedey,(('white', 0.9645999999999999), 3)
kleimnam,(('white', 0.9488), 3)
hanano,0
camarera,0
bugeau,0
muqtasid-seck,0
al-adhami,0
wrazidlo,0
tronske,0
bierhals,0
quarteman,(('black', 0.6922), 3)
lombardi-goldfus,0
rosshandler,(('white', 0.8784000000000001), 3)
landgard,0
dobrose,(('white', 0.929), 3)
m gordon,(('white', 0.6775), 1)
baboshko,0
van der heijden,(('white', 0.516), 1)
gigler,(('white', 0.9205), 3)
vakneen,(('white', 0.9559000000000001), 3)
hollaster,(('white', 0.9198999999999999), 3)
newcity,0
ujagbor,0
breef,(('white', 0.9181999999999999), 3)
cramer-rogers,0
spann-mauer,0
etakibuebu,0
simenkiewicz,(('white', 0.9673), 3)
newman-clevenger,0
kulievan,0
thristiansen,0
lepinch-bieling,0
almowaili,0
cave-greaves,0
kirtian,0
da silver,(('white', 0.826), 1)
povski,0
telahun,0
ristaino,(('white', 0.9616), 3)
birlinghair,0
hosabg,0
varhabian,(('white', 0.9013), 3)
nizak,0
huffstutlar,(('white', 0.9793000000000001), 3)
godovanik,0
davve,(('asian', 0.6041), 3)
van de lindt,(('white', 0.516), 1)
roytlender,0
mendez-cedeno,0
daigneault-marrero,0
von wryeza,0
jaminski,(('white', 0.9717), 3)
de lon,(('white', 0.42200000000000004), 1)
keeton-parker,0
d'albora,0
fabuyi,0
slal,(('white', 0.7392), 3)
serago,0
raxlen,0
masnyk,0
folinus,0
neuberburg,0
trejo-silva,0
sagarnaga,0
voots,0
khounphanya,0
martsfield,(('white', 0.6252), 3)
hariprashad,0
hathale,0
lyons dopp,(('white', 0.7687999999999999), 1)
triantafillo,0
poorie,(('white', 0.9259999999999999), 3)
majoroqicz,0
ziozzi,0
guidros,(('white', 0.6931), 3)
carringen,0
youngblood-robinson,0
heygod,0
fakahouri,(('white', 0.7575), 3)
newoomer,(('white', 0.9681000000000001), 3)
wicander,(('white', 0.9118), 3)
thurnalo,0
ebarvia,(('white', 0.5751), 3)
potedt,0
jones brett,(('white', 0.5769), 1)
seligsohn,0
badnin,0
sovdsnes,0
qori,0
dcziekonska,0
rome-askham,0
wirley,0
hakata,0
gruetter,(('white', 0.7465999999999999), 3)
cabrera-navarro,0
hobolich,0
kamkin,(('white', 0.9406), 3)
panguiton,0
bohn-dewilde,0
swartfigure,0
offenbaecher,0
lomnick,0
vaudagna,0
tezaris,0
campbell-davis,0
mcfauls,(('white', 0.9643), 3)
astaburuaga,0
cruz-aguilar,0
adols,(('white', 0.9508), 3)
grutto,0
jadiri,0
anjum,0
riemen,0
arrahman,0
pights,0
hammoodi,(('asian', 0.6553), 3)
lazurova,0
piliusenko,0
quache,0
chappell-hersh,0
lusigana,0
belito,0
drakeford pope,(('black', 0.8832), 1)
falkenstien,0
houtchings,(('white', 0.8819), 3)
dilindi,0
letwyn,0
nnabundu,0
mehledo,0
kostelac,0
bulgaris,0
penzek,0
mullenfleische,0
buttita,(('white', 0.9497), 3)
boalton,0
idleburg-warren,0
naegelli,0
santiago dejesus,(('hispanic', 0.8722), 1)
brasac,0
upthegrovwe,0
astarbi,0
sami-kalantari,0
serkie,0
rignani,0
merjil,0
kizushi,(('asian', 0.8438), 3)
gompa,0
al otaibi,(('white', 0.3563), 1)
kozyro,0
ounjoulian,0
alboti,0
saulsderry,(('black', 0.8308), 3)
thilakaraju,0
feeldy,0
leftstad,0
maritza browne,(('white', 0.7121), 1)
forcellese,0
meggan,0
canrwell,(('black', 0.5432), 3)
mccubbim,0
semizyan,0
przeslicke,0
makayeva,0
clairmontwood,0
shlyass,0
lemji,0
motevaselani,0
chicarielli,0
kudaykulova,0
van coller,(('white', 0.516), 1)
cheathamdip,(('white', 0.5867), 3)
jajkowski,(('white', 0.976), 3)
gustasfson,(('white', 0.9692000000000001), 3)
mccreey,0
jemnings,0
kreelieng,(('white', 0.8525), 3)
pfanner,(('white', 0.971), 3)
elesri,0
mcclain-gibson,0
homertgen,0
skarvinski,0
krussnan,0
xayachatk,0
kepeck,0
diamond'noll,0
tadnak,0
amann,(('white', 0.9704), 3)
igle,0
volz fax,(('white', 0.9540000000000001), 1)
echtman,0
undergraff,0
wollerstein,0
kamalapurkar,0
abbott-dunn,0
d ambro,0
rahintodla,0
hall-halloway,0
hulstein,(('white', 0.9403), 3)
kirkyla,0
arguetty,0
saengsouvanh,0
gelineault,(('white', 0.9738), 3)
mckinney-waterfield,0
kafila,0
ankton,(('white', 0.8273999999999999), 3)
eontrager,(('white', 0.9815999999999999), 3)
baez gil,(('hispanic', 0.9337000000000001), 1)
j cacciola,(('white', 0.9673999999999999), 1)
pratofiorit,0
conroyd,0
daffada,0
elsidig,0
corpett,0
hindileh,(('white', 0.9634999999999999), 3)
hager schmidt,(('white', 0.9549), 1)
tigglaar,0
raybuch,(('white', 0.9477), 3)
orerey,0
de llovio,(('white', 0.42200000000000004), 1)
charolidis,0
benasich,(('white', 0.9384999999999999), 3)
sanchez de evans,(('hispanic', 0.9178000000000001), 1)
hellstorm,(('white', 0.9769), 3)
morgan burcham,(('white', 0.7847), 1)
montiho,(('hispanic', 0.8698999999999999), 3)
maclarm,0
bercha,(('white', 0.9194), 3)
ladrumma,0
baneth,0
tabsh,(('white', 0.9201), 3)
anolick,0
mc cammitt,0
kooperblaco,0
romanofsky,0
smith-ragland,0
lu nhuan,(('asian', 0.9573), 1)
ulanowsky,0
morton-knight,0
fuchinoue,0
poplau,0
nilssan,(('white', 0.8711), 3)
la scott,(('asian', 0.9078), 1)
wawelko,(('white', 0.9693999999999999), 3)
hulgtt,0
szalucka,0
braker-olsen,0
kippnick,0
squillaro simpson,(('white', 0.7329000000000001), 1)
espino-olvera,0
aramony,(('white', 0.664), 3)
montereal,0
krmah,(('white', 0.9386), 3)
reyes-casanova,0
kurtnzer,0
talvis,(('white', 0.8251999999999999), 3)
skojack,0
vargars,(('hispanic', 0.9178000000000001), 3)
mumden,0
koovakkat,0
langenfelder,0
pyasetskiy,0
sportis,0
mieghem,0
mokrey,0
bryan-falbo,0
gelleni,(('white', 0.7835), 3)
vanneli,0
quirino munoz,(('hispanic', 0.8092), 1)
weldetateos,0
keiper-singer,0
sandibanes,0
bonadies-ruybal,0
henry-perrotte,0
king-morrow,0
harman leach,(('white', 0.951), 1)
coteus,0
kupfererrd,0
velik,0
payeton,(('white', 0.5561), 3)
bahssoun,0
dole-merson,0
wallebeck,0
vitola,0
cox-charles,0
heidi vogel,(('white', 0.9640000000000001), 1)
prozenza,0
el-zaher,0
leadem-edwards,0
