KUIKEN	('white', 0.9570000000000001)	-1
GOGUEN	('white', 0.9662000000000001)	-1
COMBS	('white', 0.8737)	-1
EICHLER	('white', 0.9661)	('white', 'dutch')
GRAVOIS	('white', 0.9843999999999999)	('white', 'lithuanian')
WHITEHURST	('white', 0.708)	-1
ZAWADA	('white', 0.9716)	-1
COMBE	('white', 0.8797)	-1
MALENA	('white', 0.6717)	-1
CORTOPASSI	('white', 0.9329999999999999)	-1
CHESEBRO	('white', 0.9464)	-1
MCENTYRE	('white', 0.8119)	-1
OUTTEN	('white', 0.665)	-1
MCGONAGLE	('white', 0.9708)	-1
WENDLAND	('white', 0.9749)	('white', 'french')
SCHIEFELBEIN	('white', 0.9756)	('white', 'dutch')
KLINGBERG	('white', 0.9576)	('white', 'german')
NIEDERMEIER	('white', 0.9551999999999999)	('white', 'french')
VISCO	('white', 0.9467)	-1
WITCZAK	('white', 0.9723999999999999)	('white', 'polish')
GLACKEN	('white', 0.9541)	-1
GROOVER	('white', 0.8587)	('white', 'dutch')
EHRESMAN	('white', 0.9582999999999999)	('white', 'dutch')
INTHAVONG	('asian', 0.8792)	-1
GILLISPIE	('white', 0.8437)	-1
PARENTEAU	('white', 0.9384999999999999)	('white', 'belarusian')
EDGECOMBE	('white', 0.5838)	-1
CHARLIE	('amInd', 0.5607)	-1
FAUGHN	('white', 0.9617)	-1
FULBRIGHT	('white', 0.8355)	-1
ALCORTA	('hispanic', 0.8981999999999999)	-1
MCKEE	('white', 0.8946)	-1
FAUGHT	('white', 0.9545999999999999)	-1
LORIA	('white', 0.6955)	('white', 'abkhaz')
AMENDOLA	('white', 0.9570000000000001)	('white', 'finnish')
PATNODE	('white', 0.9636)	-1
JANUSZ	('white', 0.9551999999999999)	-1
LORIO	('white', 0.7781)	-1
MALOUF	('white', 0.9178000000000001)	('white', 'french')
ROOKS	('white', 0.6648000000000001)	-1
DOOLING	('white', 0.9526)	('white', 'anglo-saxon')
KOFMAN	('white', 0.9240999999999999)	('white', 'dutch')
SCHOENING	('white', 0.9640000000000001)	('white', 'anglo-saxon')
WINIECKI	('white', 0.9749)	('white', 'polish')
SOLTIS	('white', 0.9682)	('white', 'lithuanian')
BATALLA	('hispanic', 0.8009000000000001)	('white', 'finnish')
GARTIN	('white', 0.8959999999999999)	('white', 'dutch')
MINEHART	('white', 0.9640000000000001)	-1
ROOKE	('white', 0.9154000000000001)	-1
STANFORTH	('white', 0.9662999999999999)	-1
GREENHALGH	('white', 0.9558)	-1
SPARLIN	('white', 0.9187000000000001)	('white', 'french')
MCCLEAVE	('white', 0.4919)	-1
BE	('asian', 0.46520000000000006)	None
MARKING	('white', 0.9436)	('white', 'anglo-saxon')
BA	('black', 0.5573)	None
BO	('asian', 0.5106)	None
HOPPER	('white', 0.8925)	('white', 'dutch')
DENMAN	('white', 0.8920999999999999)	('white', 'dutch')
NASWORTHY	('white', 0.9798)	-1
REWERTS	('white', 0.9632999999999999)	-1
BONNET	('white', 0.7031000000000001)	('white', 'french')
BU	('asian', 0.589)	None
HOPPEL	('white', 0.9584)	-1
KAYSER	('white', 0.9601999999999999)	('white', 'dutch')
BRIESE	('white', 0.9693999999999999)	('white', 'italian')
BONNER	('white', 0.5625)	('white', 'dutch')
CLAUD	('white', 0.6618)	-1
HUSER	('white', 0.9742000000000001)	('white', 'dutch')
BONNEY	('white', 0.8081)	-1
PRABHAKAR	('asian', 0.9133)	-1
ATHA	('white', 0.9664)	None
OESTERLE	('white', 0.9795)	-1
VANES	('white', 0.8856)	('white', 'greek')
KOEN	('white', 0.8442000000000001)	None
NOTTER	('white', 0.9652)	('white', 'dutch')
COADY	('white', 0.9457)	-1
HEFFINGTON	('white', 0.9322)	('white', 'french')
MEASE	('white', 0.9046)	-1
CARDOSA	('hispanic', 0.6388)	-1
CARDOSO	('hispanic', 0.5257000000000001)	-1
KOEP	('white', 0.9639)	None
POMBO	('white', 0.645)	-1
CAGLEY	('white', 0.9281999999999999)	-1
CARDOSI	('white', 0.9673999999999999)	-1
SHAFT	('white', 0.9420999999999999)	-1
VIDAL	('hispanic', 0.7582)	('white', 'danish')
DAR	('asian', 0.5951)	None
POLLETT	('white', 0.9323)	-1
DUNGEY	('white', 0.6478)	-1
SOLHEIM	('white', 0.9641)	-1
BRESSLER	('white', 0.9606999999999999)	('white', 'dutch')
GILLENTINE	('white', 0.9543)	-1
SUDBECK	('white', 0.9865)	('white', 'swedish')
SHAFF	('white', 0.963)	-1
DUNGEE	('black', 0.7475)	-1
LUCHSINGER	('white', 0.9779000000000001)	('white', 'dutch')
POITRA	('amInd', 0.7234)	-1
SHAFI	('asian', 0.6419)	-1
FREEDMAN	('white', 0.9543)	('white', 'dutch')
PEARSE	('white', 0.8929)	-1
WUBBEN	('white', 0.9833)	-1
CISCO	('white', 0.7734000000000001)	-1
BUSHA	('white', 0.9384)	-1
PENNICK	('white', 0.5602)	-1
STJEAN	('white', 0.7431)	('white', 'romanian')
LINDBLOOM	('white', 0.9795999999999999)	-1
TONELLI	('white', 0.9484999999999999)	('white', 'italian')
RAYSOR	('black', 0.7463)	-1
SHALLENBERGER	('white', 0.9559000000000001)	('white', 'dutch')
HUNLEY	('white', 0.8106)	-1
SOWERS	('white', 0.9411)	('white', 'dutch')
WATLEY	('black', 0.5592)	-1
WIMES	('black', 0.9265000000000001)	('white', 'greek')
DENLEY	('white', 0.7791)	-1
PASSWATERS	('white', 0.9576)	('white', 'dutch')
SACHER	('white', 0.9505)	('white', 'dutch')
STOLT	('white', 0.9831)	-1
BREINING	('white', 0.9782)	('white', 'anglo-saxon')
BERGLAND	('white', 0.924)	('white', 'french')
SWANSTROM	('white', 0.9828)	-1
TROXELL	('white', 0.9682)	('white', 'english')
FRAISER	('white', 0.5716)	('white', 'dutch')
KOWAL	('white', 0.965)	-1
ROMAINE	('white', 0.8595999999999999)	-1
TAFLINGER	('white', 0.9459000000000001)	('white', 'dutch')
JOPLIN	('white', 0.8053)	('white', 'french')
SWINDLE	('white', 0.8665999999999999)	-1
MEHLHOFF	('white', 0.9908)	('white', 'russian')
BRINKMANN	('white', 0.9832)	('white', 'german')
LIPPMAN	('white', 0.9436)	('white', 'dutch')
SKELLENGER	('white', 0.9759)	('white', 'dutch')
FUGATE	('white', 0.9213)	('white', 'english')
DEBUSK	('white', 0.9662000000000001)	-1
WINTON	('white', 0.7892)	('white', 'french')
STRUTZ	('white', 0.9605)	-1
HANDEL	('white', 0.9305)	-1
SZUMSKI	('white', 0.9528)	('white', 'polish')
JEANES	('white', 0.8482999999999999)	('white', 'greek')
MONSERRATE	('hispanic', 0.8262999999999999)	-1
MOLLE	('white', 0.937)	-1
POGUE	('white', 0.8262)	-1
MOLLA	('white', 0.447)	('white', 'finnish')
CLEVELAND	('white', 0.6837000000000001)	('white', 'french')
KASNER	('white', 0.9420999999999999)	('white', 'dutch')
MOLLO	('white', 0.9416)	-1
MAYBERRY	('white', 0.7275)	-1
HILLYER	('white', 0.9161)	('white', 'dutch')
DOWDY	('white', 0.7853)	-1
GRACZYK	('white', 0.9695999999999999)	('white', 'belarusian')
SEDOR	('white', 0.9634)	-1
SPEIER	('white', 0.9593)	('white', 'french')
DOWDS	('white', 0.9168999999999999)	-1
FURTH	('white', 0.9523)	-1
MARTIROSYAN	('white', 0.8248000000000001)	('white', 'romanian')
KAIGLER	('black', 0.69)	('white', 'dutch')
LACSON	('asian', 0.8964)	('white', 'icelandic')
MURZYN	('white', 0.9373999999999999)	-1
VACA	('hispanic', 0.9115000000000001)	None
DENAPOLI	('white', 0.9531000000000001)	('white', 'italian')
FENTER	('white', 0.9259999999999999)	('white', 'dutch')
DOWDA	('white', 0.9464)	-1
IDA	('white', 0.544)	None
GOLBERG	('white', 0.9562)	('white', 'german')
SRAMEK	('white', 0.9647)	('white', 'czech')
PACHA	('white', 0.8898999999999999)	-1
SCHIELE	('white', 0.8953)	-1
DILLINGER	('white', 0.9611)	('white', 'dutch')
DEACON	('white', 0.9089)	('white', 'french')
STENTZ	('white', 0.9801000000000001)	-1
FAUCETT	('white', 0.8961)	-1
MAGERS	('white', 0.9387000000000001)	('white', 'dutch')
LORENZANA	('hispanic', 0.778)	-1
FUNDERBURKE	('white', 0.6823999999999999)	-1
SKALLA	('white', 0.9390999999999999)	('white', 'finnish')
CHESTANG	('black', 0.5072)	-1
MOSHER	('white', 0.9576)	('white', 'dutch')
TERWILLIGER	('white', 0.9665)	('white', 'dutch')
GALLA	('white', 0.9023)	('white', 'finnish')
GALLE	('white', 0.9120999999999999)	-1
KINGSLEY	('white', 0.9312999999999999)	-1
LEGGS	('black', 0.7959999999999999)	-1
GALLI	('white', 0.9259999999999999)	('white', 'italian')
LABARBERA	('white', 0.9490999999999999)	-1
SCHMUCKER	('white', 0.983)	('white', 'dutch')
DINH	('asian', 0.9554)	None
CLIATT	('black', 0.508)	-1
MORGENSTERN	('white', 0.9601000000000001)	-1
GALLO	('white', 0.8015000000000001)	-1
SKEET	('amInd', 0.6553)	('white', 'french')
COCHENOUR	('white', 0.9787)	-1
BIENSTOCK	('white', 0.9825)	-1
WELDEN	('white', 0.9523)	-1
ISLAND	('black', 0.6698000000000001)	('white', 'french')
THACH	('asian', 0.8368000000000001)	('white', 'ukrainian')
KUNKLE	('white', 0.9729000000000001)	-1
BLACKETT	('white', 0.596)	-1
GOOLSBY	('white', 0.7192000000000001)	('white', 'danish')
STEFANI	('white', 0.9506)	-1
COLLAZOS	('hispanic', 0.9173)	('white', 'greek')
WELDER	('white', 0.9458)	('white', 'dutch')
TREPANIER	('white', 0.9390999999999999)	('white', 'french')
SHELVIN	('black', 0.9420999999999999)	('white', 'dutch')
LUPO	('white', 0.9541)	None
AMORY	('white', 0.7987000000000001)	-1
LUPI	('white', 0.9061)	None
STOHLER	('white', 0.9908)	('white', 'dutch')
LUPE	('amInd', 0.4769)	None
BRONKEMA	('white', 0.9853000000000001)	('white', 'frigian')
IWEN	('white', 0.9704)	None
LUPA	('white', 0.9419)	None
JAYE	('white', 0.8695999999999999)	None
MITZNER	('white', 0.9915999999999999)	('white', 'dutch')
GILARDI	('white', 0.9623999999999999)	-1
KINTNER	('white', 0.9549)	('white', 'dutch')
SOWER	('white', 0.968)	('white', 'dutch')
LUPU	('white', 0.9059)	None
LOEBER	('white', 0.9706)	('white', 'dutch')
SHIMON	('white', 0.9275)	('white', 'french')
JEFFERIS	('white', 0.9455)	('white', 'lithuanian')
HOAGLUND	('white', 0.9556999999999999)	('white', 'swedish')
KIFER	('white', 0.9489)	('white', 'dutch')
FARAONE	('white', 0.9691)	-1
PFEIFER	('white', 0.9548000000000001)	('white', 'dutch')
DUBOW	('white', 0.9769)	('white', 'russian')
WENRICH	('white', 0.9803000000000001)	('white', 'belarusian')
SHIVELEY	('white', 0.9634999999999999)	-1
KHACHATRYAN	('white', 0.8393)	('white', 'romanian')
WOJAHN	('white', 0.9882)	-1
PISTORIUS	('white', 0.9286)	('white', 'lithuanian')
DUBON	('hispanic', 0.8946)	('white', 'french')
BAUMBERGER	('white', 0.9754999999999999)	('white', 'dutch')
SCIANDRA	('white', 0.9734)	-1
HUFFINES	('white', 0.9692000000000001)	('white', 'greek')
GROENEVELD	('white', 0.9549)	-1
LEMIEUX	('white', 0.9197)	-1
SQUIRES	('white', 0.9023)	('white', 'greek')
VOTH	('white', 0.9791)	None
VILLACORTA	('hispanic', 0.7041)	-1
FABRO	('asian', 0.5058)	-1
FABRE	('white', 0.5565)	-1
PLASTER	('white', 0.9373)	('white', 'dutch')
HOLROYD	('white', 0.9756)	-1
EVEREST	('white', 0.9067000000000001)	-1
ANGULO	('hispanic', 0.9177)	-1
YSLAS	('hispanic', 0.8493999999999999)	('white', 'greek')
PATAK	('white', 0.9598)	('white', 'polish')
WOMBLE	('white', 0.7804000000000001)	-1
FABRY	('white', 0.9556)	-1
DASTRUP	('white', 0.978)	-1
PASSE	('white', 0.8918)	-1
RUCKLE	('white', 0.9562)	-1
LOFT	('white', 0.9037000000000001)	None
TALLON	('white', 0.9281999999999999)	('white', 'french')
PROUD	('white', 0.9527)	-1
GEYER	('white', 0.9604)	('white', 'dutch')
BAKO	('white', 0.9140999999999999)	None
CADMAN	('white', 0.8331999999999999)	('white', 'dutch')
BOULTINGHOUSE	('white', 0.963)	-1
WAGAMAN	('white', 0.9729000000000001)	('white', 'dutch')
VASALLO	('hispanic', 0.8190000000000001)	-1
GELLNER	('white', 0.9823999999999999)	('white', 'dutch')
MULHERIN	('white', 0.9686)	('white', 'dutch')
GERWIN	('white', 0.9470999999999999)	('white', 'dutch')
TOREN	('white', 0.9423)	-1
PUGMIRE	('white', 0.9773999999999999)	-1
BRUSS	('white', 0.9619)	-1
BRUSO	('white', 0.9712999999999999)	-1
VEGAS	('hispanic', 0.602)	('white', 'greek')
BRUSH	('white', 0.946)	-1
LIBERT	('white', 0.8633)	('white', 'dutch')
BRITTON	('white', 0.7631)	('white', 'french')
RIDOLFI	('white', 0.9205)	-1
SCIARRINO	('white', 0.9699)	-1
GEORGIOU	('white', 0.922)	('white', 'belarusian')
MALIZIA	('white', 0.9591)	('white', 'abkhaz')
ENDY	('white', 0.9512999999999999)	None
COLVER	('white', 0.9079999999999999)	('white', 'dutch')
BOSTROM	('white', 0.9539)	-1
DANZIGER	('white', 0.9861)	('white', 'dutch')
ENDE	('white', 0.9736)	None
DULAY	('asian', 0.7103)	-1
UNO	('asian', 0.8026000000000001)	None
MASCARO	('white', 0.9197)	-1
MASCARI	('white', 0.9669)	-1
ENDO	('asian', 0.7879999999999999)	None
GABLER	('white', 0.9484)	('white', 'dutch')
HOGSTON	('white', 0.9406)	('white', 'french')
LUBBERS	('white', 0.9748)	('white', 'dutch')
FRANCO	('hispanic', 0.7716)	-1
PUROHIT	('asian', 0.9259999999999999)	-1
FRANCA	('white', 0.6604000000000001)	-1
FITTON	('white', 0.9677)	('white', 'french')
FRANCE	('white', 0.7859)	-1
WIGHT	('white', 0.9247)	-1
CUSUMANO	('white', 0.9581000000000001)	('white', 'italian')
WILLIARD	('white', 0.955)	('white', 'french')
SEIM	('white', 0.963)	None
SHELSTAD	('white', 0.9875)	('white', 'norwegian')
MARTHA	('white', 0.5682)	-1
STECKLER	('white', 0.9531000000000001)	('white', 'dutch')
KEIFFER	('white', 0.9638)	('white', 'dutch')
NEVILL	('white', 0.9492)	-1
HOAGLIN	('white', 0.8820999999999999)	('white', 'french')
VONDRA	('white', 0.9582999999999999)	-1
TARBUTTON	('white', 0.8945000000000001)	('white', 'french')
SKERRITT	('white', 0.6104999999999999)	-1
SEGNER	('white', 0.9798)	('white', 'dutch')
KULKARNI	('asian', 0.9231999999999999)	-1
NEVILS	('white', 0.5661)	-1
ARNWINE	('white', 0.6153)	-1
HODSDON	('white', 0.9798)	('white', 'english')
DIDIER	('white', 0.9145)	('white', 'french')
MUZZY	('white', 0.9483)	-1
MONACELLI	('white', 0.9826999999999999)	('white', 'italian')
FRIBERG	('white', 0.9440999999999999)	('white', 'german')
DAUGHERTY	('white', 0.9164)	-1
MONTROSS	('white', 0.9423)	-1
RAUSER	('white', 0.9704)	('white', 'dutch')
RONDEAU	('white', 0.9184)	('white', 'belarusian')
HANNIG	('white', 0.9665)	-1
MENNELLA	('white', 0.9514)	('white', 'finnish')
FLAIM	('white', 0.9716)	-1
CATOE	('white', 0.8079000000000001)	-1
MERKLEY	('white', 0.9659)	-1
WADLOW	('white', 0.9133)	('white', 'russian')
HILPERT	('white', 0.9612999999999999)	-1
FLAIG	('white', 0.9762000000000001)	-1
ODONALD	('white', 0.8979)	-1
PATCHELL	('white', 0.9444)	('white', 'english')
FENSKE	('white', 0.9614)	-1
DEGRAVE	('white', 0.9667)	-1
STATTON	('white', 0.8856)	('white', 'french')
MCKIDDY	('white', 0.9335)	-1
VERMETTE	('white', 0.9531000000000001)	-1
CHESLOCK	('white', 0.9640000000000001)	-1
GAUDETTE	('white', 0.9671)	-1
FANGER	('white', 0.9712000000000001)	('white', 'dutch')
LEWELLYN	('white', 0.9267)	-1
STEINMEYER	('white', 0.9728)	('white', 'dutch')
SCHWERING	('white', 0.9748)	('white', 'anglo-saxon')
MAGNUSSEN	('white', 0.9658)	('white', 'danish')
SENIOR	('white', 0.5899)	-1
JEZIORSKI	('white', 0.9763)	('white', 'polish')
HOCHSTATTER	('white', 0.9813)	('white', 'dutch')
WEBB	('white', 0.7774)	None
SPAFFORD	('white', 0.9492)	('white', 'english')
CAPELLAN	('hispanic', 0.9274)	('white', 'romanian')
JAFRI	('asian', 0.8209000000000001)	-1
DZIEDZIC	('white', 0.9693999999999999)	-1
KROEKER	('white', 0.9577)	('white', 'dutch')
MADAMBA	('asian', 0.8166)	('white', 'abkhazian')
TUTOR	('white', 0.9366)	-1
MARIETTA	('white', 0.9434)	-1
TRUEBA	('hispanic', 0.745)	('white', 'abkhazian')
HUELSMAN	('white', 0.9865999999999999)	('white', 'dutch')
CALCAGNI	('white', 0.9611)	-1
DIXIE	('black', 0.7881)	-1
KURODA	('asian', 0.8393)	-1
HARRIMAN	('white', 0.9526)	('white', 'dutch')
BURNEY	('white', 0.4914)	-1
MOUTON	('black', 0.48710000000000003)	('white', 'french')
BURNER	('white', 0.9320999999999999)	('white', 'dutch')
BURNES	('white', 0.7409)	('white', 'greek')
PACIFIC	('white', 0.9460999999999999)	-1
BRZEZINSKI	('white', 0.9709)	('white', 'polish')
WOMMACK	('white', 0.93)	-1
MCCAULLEY	('white', 0.8076000000000001)	-1
DIXIT	('asian', 0.9157)	-1
CAPPARELLI	('white', 0.9582999999999999)	('white', 'italian')
SAWAYA	('white', 0.9116)	-1
PARRAS	('hispanic', 0.7497)	('white', 'greek')
DEWELL	('white', 0.9617)	('white', 'english')
PARRAZ	('hispanic', 0.8875)	-1
ISENHOUR	('white', 0.9747)	-1
MENCONI	('white', 0.9599)	-1
DRINKARD	('white', 0.7901)	('white', 'french')
WEIDMAN	('white', 0.9618000000000001)	('white', 'dutch')
NARAMORE	('white', 0.9692000000000001)	-1
KIBBEY	('white', 0.9783)	-1
RIDEOUT	('white', 0.7609999999999999)	('white', 'french')
PARRAN	('black', 0.5861)	('white', 'romanian')
LIPKIN	('white', 0.9190999999999999)	('white', 'dutch')
WIDELL	('white', 0.9343)	('white', 'english')
CALCANO	('hispanic', 0.8976000000000001)	('white', 'italian')
FEHLMAN	('white', 0.9196)	('white', 'dutch')
KARTCHNER	('white', 0.9618000000000001)	('white', 'dutch')
MIDGETTE	('white', 0.5871999999999999)	-1
CINCOTTA	('white', 0.955)	-1
VANMATRE	('white', 0.9690000000000001)	-1
QUARANTA	('white', 0.9358)	-1
LEYENDECKER	('white', 0.7931999999999999)	('white', 'dutch')
LINDENBAUM	('white', 0.993)	('white', 'german')
PESNELL	('white', 0.9712999999999999)	('white', 'english')
APREA	('white', 0.9161)	-1
CLEETON	('white', 0.9701000000000001)	('white', 'french')
BEGEMAN	('white', 0.9439)	('white', 'dutch')
BEAUMONT	('white', 0.8767)	-1
DEMARTINI	('white', 0.9447)	-1
LICHTY	('white', 0.9564)	-1
AUSMUS	('white', 0.9533)	('white', 'latin')
BOZICH	('white', 0.988)	('white', 'belarusian')
KUJAWA	('white', 0.9718000000000001)	-1
TOKARCZYK	('white', 0.9815999999999999)	('white', 'belarusian')
SANTOS	('hispanic', 0.5832)	('white', 'greek')
SANTOR	('white', 0.9081)	-1
PILON	('white', 0.8553000000000001)	('white', 'french')
BLASKO	('white', 0.9678)	('white', 'adygean')
RINKENBERGER	('white', 0.9834999999999999)	('white', 'dutch')
ULLMER	('white', 0.9708)	('white', 'dutch')
SEEBECK	('white', 0.9414)	('white', 'swedish')
RHONE	('black', 0.6025)	-1
CRITTENDEN	('white', 0.6648999999999999)	-1
BATRA	('asian', 0.8845999999999999)	-1
DENIKE	('white', 0.9303)	-1
KOELZER	('white', 0.9688)	('white', 'dutch')
PILOT	('white', 0.6998000000000001)	('white', 'french')
MCTAVISH	('white', 0.9223)	-1
SPALDING	('white', 0.8931)	('white', 'anglo-saxon')
COCCHI	('white', 0.9815999999999999)	-1
KEYS	('white', 0.5192)	None
DURNIL	('white', 0.9333)	-1
MULROY	('white', 0.9604)	-1
CHARLTON	('white', 0.8334999999999999)	('white', 'french')
ARVIDSON	('white', 0.9584)	('white', 'icelandic')
ANTE	('hispanic', 0.424)	None
BEDOY	('hispanic', 0.9609000000000001)	-1
SHAEFER	('white', 0.9540000000000001)	('white', 'dutch')
WALLA	('white', 0.875)	('white', 'finnish')
WARSHAWSKY	('white', 0.9637)	-1
BORTHWICK	('white', 0.9436)	-1
WALLE	('white', 0.5428000000000001)	-1
OBARA	('white', 0.7786)	-1
RUTT	('white', 0.955)	None
DROGE	('white', 0.9531000000000001)	-1
BADEN	('white', 0.9076000000000001)	-1
SALES	('white', 0.4485)	('white', 'greek')
PUIG	('hispanic', 0.7123999999999999)	None
WALLS	('white', 0.7097)	-1
SALEM	('white', 0.7606)	-1
CONVEY	('white', 0.9631000000000001)	-1
BADER	('white', 0.9442)	('white', 'dutch')
SALEH	('white', 0.6391)	-1
WEIDLER	('white', 0.9817)	('white', 'dutch')
NORDINE	('white', 0.9637)	-1
RUTH	('white', 0.8476)	None
CHEESMAN	('white', 0.9208)	('white', 'dutch')
SADOWSKI	('white', 0.965)	('white', 'polish')
TACKITT	('white', 0.9638)	-1
AMPARO	('hispanic', 0.7945)	-1
LLERENA	('hispanic', 0.9068999999999999)	-1
SADOWSKY	('white', 0.9714)	-1
GRZYB	('white', 0.9673999999999999)	-1
ECONOMY	('white', 0.9407)	-1
SOLDANO	('white', 0.9189)	('white', 'italian')
MUNTER	('white', 0.9359000000000001)	('white', 'dutch')
GARRIGA	('hispanic', 0.6095)	-1
LANDING	('white', 0.6995)	('white', 'anglo-saxon')
MINNIEAR	('white', 0.9537)	-1
SHADDOX	('white', 0.9192)	-1
VANDEVENDER	('white', 0.9723)	('white', 'dutch')
OKAZAKI	('asian', 0.8573999999999999)	-1
LOAYZA	('hispanic', 0.8690000000000001)	('asian', 'kurdish')
RINGUETTE	('white', 0.9571)	-1
LITWILLER	('white', 0.9843999999999999)	('white', 'dutch')
BLOXHAM	('white', 0.9433)	-1
GOGAN	('white', 0.9248000000000001)	('white', 'romanian')
BURKS	('white', 0.5449)	-1
UREN	('white', 0.9262999999999999)	None
MERVIN	('white', 0.5273)	('white', 'dutch')
HALKO	('white', 0.985)	('white', 'adygean')
TRAUTWEIN	('white', 0.9643999999999999)	('white', 'dutch')
CONSALVO	('white', 0.9398000000000001)	-1
MCGLAUGHLIN	('white', 0.9451)	('white', 'french')
SCHWENDEMAN	('white', 0.9740000000000001)	('white', 'dutch')
BURKE	('white', 0.8774)	-1
BRANK	('white', 0.8479000000000001)	-1
BELLAMY	('black', 0.5252)	-1
BUELOW	('white', 0.9729000000000001)	('white', 'russian')
MOUNGER	('white', 0.7805)	('white', 'dutch')
CATANO	('hispanic', 0.8713)	('white', 'italian')
SNAY	('white', 0.9415)	None
SEMRAD	('white', 0.9642000000000001)	-1
LOCATELLI	('white', 0.9147)	('white', 'italian')
WATLING	('white', 0.9444)	('white', 'anglo-saxon')
LAUGHINGHOUSE	('white', 0.701)	-1
VOGELSANG	('white', 0.941)	-1
FEEZOR	('white', 0.9665)	-1
UNSWORTH	('white', 0.961)	-1
SANDOVAL	('hispanic', 0.9066)	-1
PREDMORE	('white', 0.9641)	-1
OVERTON	('white', 0.6918000000000001)	('white', 'french')
FIERST	('white', 0.9617)	-1
GETTLE	('white', 0.956)	-1
RABURN	('white', 0.9554)	-1
FRENETTE	('white', 0.9806)	-1
GREIN	('white', 0.9604)	('white', 'dutch')
STINCHFIELD	('white', 0.9668000000000001)	-1
GUILLIAMS	('white', 0.9423999999999999)	-1
APPELBAUM	('white', 0.9836)	('white', 'german')
GREIF	('white', 0.9784)	-1
GREIG	('white', 0.9083)	-1
HILAIRE	('black', 0.7498)	-1
GANGWER	('white', 0.9506)	('white', 'dutch')
FRANZEL	('white', 0.9627)	-1
BALSER	('white', 0.9639)	('white', 'dutch')
TWYFORD	('white', 0.9242)	('white', 'english')
HOBAN	('white', 0.9379000000000001)	('white', 'romanian')
BRANZ	('white', 0.9677)	-1
CORTRIGHT	('white', 0.9358)	-1
GREIS	('white', 0.9614)	('white', 'lithuanian')
ALAYON	('hispanic', 0.8031)	('white', 'french')
NEWILL	('white', 0.9422)	-1
PENNER	('white', 0.948)	('white', 'dutch')
TURNBAUGH	('white', 0.9595)	-1
PENNEY	('white', 0.9168999999999999)	-1
GRIMSLEY	('white', 0.7979999999999999)	-1
NICCOLI	('white', 0.9751000000000001)	('white', 'italian')
HAMLET	('white', 0.629)	('white', 'french')
GORRELL	('white', 0.9026000000000001)	('white', 'english')
VILHAUER	('white', 0.9584)	('white', 'dutch')
SIEMERS	('white', 0.9678)	('white', 'dutch')
PENNEL	('white', 0.9475)	-1
MAK	('asian', 0.8541)	None
HARTSOOK	('white', 0.9839)	('white', 'belarusian')
TOWSON	('white', 0.7288)	('white', 'icelandic')
LEBEDA	('white', 0.9729000000000001)	-1
GUPTA	('asian', 0.9035)	-1
LLERA	('hispanic', 0.8065000000000001)	-1
SAAR	('white', 0.9445)	None
HAVLICEK	('white', 0.9475)	('white', 'czech')
GLASS	('white', 0.7939)	-1
SAAM	('white', 0.9628)	None
SAAL	('white', 0.9213)	None
BIRES	('white', 0.9354)	('white', 'greek')
BERMAN	('white', 0.9464)	('white', 'dutch')
CHIANG	('asian', 0.9398000000000001)	-1
HENAULT	('white', 0.9632999999999999)	-1
CALLAIS	('white', 0.9381)	('white', 'lithuanian')
SAAD	('white', 0.7701)	None
WIELAND	('white', 0.9662000000000001)	('white', 'french')
SIWEK	('white', 0.9765999999999999)	('white', 'czech')
KAREEM	('black', 0.5044)	-1
NOLIN	('white', 0.9567)	('white', 'french')
AGUON	('asian', 0.6198)	('white', 'french')
CORNWALL	('white', 0.7947)	-1
COLTRAIN	('white', 0.8976999999999999)	('white', 'dutch')
SOLORIO	('hispanic', 0.9509000000000001)	-1
BRISSETTE	('white', 0.9028)	-1
KEATHLEY	('white', 0.9481999999999999)	-1
AULETTA	('white', 0.9549)	-1
SLOOP	('white', 0.977)	-1
RAGUCCI	('white', 0.9795999999999999)	-1
VILLATORO	('hispanic', 0.9519)	-1
TENNYSON	('white', 0.7667)	('white', 'icelandic')
FIRMAN	('white', 0.8778)	('white', 'dutch')
SMACK	('white', 0.5126)	-1
JUSTIS	('white', 0.9251999999999999)	('white', 'lithuanian')
VICARIO	('white', 0.5524)	-1
KASPERSKI	('white', 0.9768000000000001)	('white', 'polish')
COREAS	('hispanic', 0.9481999999999999)	('white', 'greek')
WAREHIME	('white', 0.9626)	-1
MAZZOTTA	('white', 0.9764)	-1
VEIT	('white', 0.9425)	None
DIMATTEO	('white', 0.9454)	-1
GRANDISON	('black', 0.8432)	('white', 'icelandic')
DRAEGER	('white', 0.9623)	('white', 'dutch')
WITTERS	('white', 0.9395)	('white', 'dutch')
MAGNOTTA	('white', 0.9859)	-1
BURDINE	('white', 0.7798)	-1
AULT	('white', 0.9556)	None
MCDOWALL	('white', 0.846)	-1
SCHWIETERMAN	('white', 0.9839)	('white', 'dutch')
DUSSEAU	('white', 0.9612999999999999)	('white', 'belarusian')
BIZZELL	('white', 0.5478000000000001)	('white', 'english')
VILLENEUVE	('white', 0.9453)	-1
HEDBERG	('white', 0.9620000000000001)	('white', 'german')
HAMAKER	('white', 0.9676)	('white', 'dutch')
DOKKEN	('white', 0.9741)	-1
KOUNS	('white', 0.9658)	-1
RAWLES	('white', 0.5927)	('white', 'greek')
TRABUE	('white', 0.6704000000000001)	-1
LOVICK	('white', 0.498)	-1
MAKA	('white', 0.5978)	None
