sirvisetty,0,-1,,,
sithimolaea,0,-1,,,
sitliffe,0,-1,,,
siuntres,0,-1,,,
sivaramamoorthy,0,-1,,,
sjo,0,-1,,,
skapyak,1, ('white', 0.8898890963595019),,
skerlock,0,-1,,,
skevelair,0,-1,,,
skingel,0,-1,,,
skocelas-hunter,1, ('white', 0.8424659211472232),,
skorcik,1, ('white', 0.8565581483933574),,
skornickel,0,-1,,,
skorozhenko,1, ('white', 0.8360630916200295),,
skovbroten,0,-1,,,
skrobek,1, ('white', 0.9338001270777743),,
skwicki,1, ('white', 0.9730420579343704),,
slatford,1, ('white', 0.7419184279339678),,
slatopolsky,0,-1,,,
slavskiy,1, ('white', 'ukrainian'),,
sleegal,0,-1,,,
sleigh,0,-1,,,
sleightam,0,-1,,,
sleit,0,-1,,,
sleklerski,1, ('white', 0.970744067901121),,
slenk,0,-1,,,
slockers,1, ('white', 0.7951355818077549),,
sloggett-o'dell,1, ('white', 0.7808264235127237),,
slonis,1, ('white', 0.6766504036657212),,
slyeh,0,-1,,,
smatlan,1, ('white', 0.7573817745027355),,
smedegard,1, ('white', 0.771259011391883),,
smiderski,1, ('white', 0.970744067901121),,
smith,0,-1,,,
smith-gallagher,1, ('white', 0.8424659211472232),,
smith-heimer,1, ('white', 0.8424659211472232),,
smodis,1, ('white', 0.6704441239183543),,
snales,0,-1,,,
snazin,1, ('white', 0.7585827136002907),,
snicarenko,1, ('white', 0.8360630916200295),,
snyderbrock,0,-1,,,
sobels,0,-1,,,
sodaru,0,-1,,,
soderbon,1, ('white', 0.7087430676290811),,
sognevick,0,-1,,,
soham,0,-1,,,
soitkar,0,-1,,,
soklaski,1, ('white', 0.970744067901121),,
sokpoh,0,-1,,,
solano-leon,1, ('white', 0.7087430676290811),,
solbiati,0,-1,,,
solner,1, ('white', 0.8424659211472232),,
solovey,0,-1,,,
solty,0,-1,,,
somagani,0,-1,,,
somerhausen,1, ('white', 0.9539688883054325),,
somerlik,1, ('white', 0.8565581483933574),,
sommerdyke,0,-1,,,
sonereal,0,-1,,,
sonexayfsana,0,-1,,,
sonnek-schmel,0,-1,,,
sonnenburg,1, ('white', 0.9021360593968345),,
sonoiki,0,-1,,,
sookpiti,0,-1,,,
sorder,1, ('white', 0.8424659211472232),,
sorokapud,0,-1,,,
sosa-bustos,1, ('hispanic', 0.629740283656137),,
soto-soto,0,-1,,,
sottolongo,0,-1,,,
souami,0,-1,,,
soukou,1, ('asian', 0.6506051017063531),,
soukthakit,0,-1,,,
souleymane,0,-1,,,
soumbasakos,1, ('white', 0.9491738382099828),,
southall,0,-1,,,
spaffordkelley,0,-1,,,
spaganolo,0,-1,,,
spameni,0,-1,,,
spardling,1, ('white', 0.8115435890495378),,
spareneerg,0,-1,,,
speeht,0,-1,,,
speekman,1, ('white', 0.8173814651880578),,
speilvogel,0,-1,,,
spencer-shapiro,0,-1,,,
sperupulos,1, ('hispanic', 0.67899232851907),,
spetter,1, ('white', 0.8424659211472232),,
spewock,0,-1,,,
spigler,1, ('white', 0.8424659211472232),,
spilovoy,0,-1,,,
spineili,1, ('white', 0.6398073266452304),,
spizzolini,0,-1,,,
spolton,1, ('white', 0.7087430676290811),,
sponnick,0,-1,,,
sporseph,0,-1,,,
sprocket,1, ('white', 0.8176286278161948),,
sptack,0,-1,,,
spudeas,0,-1,,,
spuill,0,-1,,,
spurvey,0,-1,,,
sregrot,1, ('white', 0.8367349923907895),,
sritz,0,-1,,,
srtother,1, ('white', 0.8424659211472232),,
st-hillaire,0,-1,,,
stackhaus,1, ('white', 0.7505754709272892),,
stackiewicz,0,-1,,,
staenglen,0,-1,,,
stalorites,0,-1,,,
stams,0,-1,,,
stange-wahl,0,-1,,,
stangis,1, ('white', 0.6704441239183543),,
stansky,0,-1,,,
stanslaski,1, ('white', 0.970744067901121),,
stargard,1, ('white', 0.771259011391883),,
starkebaaum,0,-1,,,
staubel,0,-1,,,
stavinov,1, ('white', 0.9361947823596792),,
steaphen,0,-1,,,
stee,0,-1,,,
steich,1, ('white', 0.9392193765086669),,
steigelfest,0,-1,,,
steinbaum,1, ('white', 0.9588207670638462),,
steinetz,0,-1,,,
steini,0,-1,,,
stellin,1, ('white', 0.763222718253345),,
stengelson,1, ('white', 0.722337888967472),,
stentler,1, ('white', 0.8424659211472232),,
stephenson-conrad,0,-1,,,
stevenson-mathews,0,-1,,,
stilabower,1, ('white', 0.8424659211472232),,
stillmeadow,1, ('white', 0.8177480391282259),,
stingl,0,-1,,,
stitaleri,0,-1,,,
stockton,1, ('white', 0.7087430676290811),,
stoefenstoefen,0,-1,,,
stoewahse,0,-1,,,
stojavovic,0,-1,,,
stolick,0,-1,,,
stonawski,1, ('white', 0.970744067901121),,
stonehousee,0,-1,,,
storch,1, ('white', 0.8993104140158559),,
storm-olsen,1, ('white', 0.9946265620527293),,
stosser,1, ('white', 0.8424659211472232),,
stoudenikine,0,-1,,,
stoudt-hogle,0,-1,,,
stover-mccombs,0,-1,,,
strachowski,1, ('white', 0.970744067901121),,
strachsn,0,-1,,,
straffe,0,-1,,,
stranaghan,1, ('white', 0.62495852912467),,
straunt,0,-1,,,
stravoiu,1, ('asian', 0.9428958801717694),,
streutels,0,-1,,,
strevell,1, ('white', 0.7808264235127237),,
strickland-clink,0,-1,,,
strnad,0,-1,,,
stromecky,0,-1,,,
strompolos,1, ('hispanic', 0.67899232851907),,
strozinski,1, ('white', 0.970744067901121),,
stulee,0,-1,,,
stumke,0,-1,,,
stungyte,0,-1,,,
styrgeon,1, ('white', 0.7087430676290811),,
suafai-matavao,0,-1,,,
subanakyot,1, ('white', 0.8367349923907895),,
subegdjo,0,-1,,,
subrakmanian,1, ('white', 0.7573817745027355),,
suchaski,1, ('white', 0.970744067901121),,
suchser,1, ('white', 0.8424659211472232),,
suddaby,1, ('white', 0.7839471530864203),,
sudfield,0,-1,,,
sudowe,0,-1,,,
suhal,0,-1,,,
suhn,0,-1,,,
suhrweir,0,-1,,,
sukel,0,-1,,,
sukhu-seewah,0,-1,,,
sulayao,0,-1,,,
sulecio,0,-1,,,
sulleza,1, ('hispanic', 0.7847858181514061),,
sullivan,1, ('white', 0.7573817745027355),,
sullivan-ahern,0,-1,,,
sulminski,1, ('white', 0.970744067901121),,
sulsberger,1, ('white', 0.8424659211472232),,
sumaiyah,0,-1,,,
sumanth,0,-1,,,
summers-lampe,0,-1,,,
sumner-tungate,1, ('white', 0.8963933019361591),,
sundblade,0,-1,,,
surbrida,0,-1,,,
surendorf,1, ('white', 0.9684978871724255),,
surkatty,0,-1,,,
surratt-states,0,-1,,,
sushchyk,1, ('white', 0.9718483645229726),,
suskow,1, ('white', 0.8177480391282259),,
suslensky,0,-1,,,
susna,0,-1,,,
sutovic,0,-1,,,
sutter-reise,0,-1,,,
sutton,1, ('white', 0.7087430676290811),,
suvorava,0,-1,,,
suwanchunda,0,-1,,,
suwanworabun,0,-1,,,
svack,0,-1,,,
svancar,0,-1,,,
swanenberg,1, ('white', 0.959527408269059),,
swass,0,-1,,,
swavelym,0,-1,,,
sweafford,1, ('white', 0.7419184279339678),,
swerbrick,0,-1,,,
swerdan,1, ('white', 0.7573817745027355),,
swerecki,1, ('white', 0.9730420579343704),,
swickland,1, ('white', 0.8266741753249315),,
swieck,0,-1,,,
swiesciak-maddox,0,-1,,,
swietlow,1, ('white', 0.8177480391282259),,
swituszak,1, ('white', 0.8898890963595019),,
syabryuk,1, ('white', 0.8317886838913594),,
syetta,0,-1,,,
symborski,1, ('white', 0.970744067901121),,
syvongha,0,-1,,,
szabolcsi,0,-1,,,
szaborsky,0,-1,,,
szalma,0,-1,,,
szarf,0,-1,,,
szcerbacki,1, ('white', 0.9730420579343704),,
szczalba,1, ('white', 0.4599131596441799),,
szczucki,1, ('white', 0.9730420579343704),,
szeflinski,1, ('white', 0.970744067901121),,
sziaski-allen,0,-1,,,
szmyr,0,-1,,,
taalimi,0,-1,,,
tabbasum,0,-1,,,
taberko,1, ('white', 0.8360630916200295),,
taberon,1, ('white', 0.7087430676290811),,
tabertus,1, ('white', 0.7505754709272892),,
tadden,0,-1,,,
tadjiev,1, ('asian', 0.5295381416504223),,
tadrousse,0,-1,,,
taesler,1, ('white', 0.8424659211472232),,
tafilaw,0,-1,,,
taghiyev,1, ('asian', 0.5295381416504223),,
tahnate,0,-1,,,
tahyi,0,-1,,,
tainton,1, ('white', 0.7087430676290811),,
taisipic,0,-1,,,
taisne,0,-1,,,
taitel,0,-1,,,
takakusaki,0,-1,,,
talebdoost,0,-1,,,
talitimu,0,-1,,,
tambakakis,1, ('white', 0.6704441239183543),,
tamimoto,0,-1,,,
tammasang,1, ('asian', 0.8119637325399897),,
tamulavichus,1, ('white', 0.7505754709272892),,
tanercan,1, ('white', 0.7573817745027355),,
tanggote,0,-1,,,
tankersley,0,-1,,,
tannreuther,1, ('white', 0.8424659211472232),,
tanool,0,-1,,,
tarabeth,0,-1,,,
tarabotto,0,-1,,,
tarjouskiy,1, ('white', 'ukrainian'),,
tarna,0,-1,,,
tarrans,0,-1,,,
tarrante,0,-1,,,
tarston,1, ('white', 0.7087430676290811),,
tasselin,1, ('white', 0.763222718253345),,
tastrana,0,-1,,,
tatoski,1, ('white', 0.970744067901121),,
tatum-daniel,0,-1,,,
taurian,1, ('white', 0.7573817745027355),,
tavaniello,0,-1,,,
tayane,0,-1,,,
taylor-soltys,0,-1,,,
taylor-wheeler,1, ('white', 0.8424659211472232),,
tazkarji,0,-1,,,
tchagasbanian,1, ('white', 0.7573817745027355),,
tcherniaeva,0,-1,,,
tchoffa,0,-1,,,
teachenor,0,-1,,,
tebebu,0,-1,,,
tecer,1, ('white', 0.8424659211472232),,
techedzhyan,1, ('white', 0.7573817745027355),,
techera,0,-1,,,
tehsman,1, ('white', 0.8173814651880578),,
teitworth,0,-1,,,
tekinkoc,0,-1,,,
telesmanic,0,-1,,,
telidevarapalli,1, ('white', 0.6398073266452304),,
tellerias,0,-1,,,
tellesgalindo,0,-1,,,
telule,0,-1,,,
temer-johnson,1, ('white', 0.722337888967472),,
temlet,1, ('white', 0.8176286278161948),,
tempel,0,-1,,,
tendolkar,0,-1,,,
tenggardjaja,0,-1,,,
tenis,1, ('white', 0.6704441239183543),,
tenkoff,1, ('white', 0.9346763669043546),,
teopengco,0,-1,,,
teose,0,-1,,,
tepedino,0,-1,,,
tepman,1, ('white', 0.8173814651880578),,
teppawan,1, ('white', 0.7287571153169419),,
terao,1, ('white', 0.6332658810143043),,
terbish,1, ('white', 0.6332658810143043),,
tereashima,1, ('white', 0.6332658810143043),,
teregeyo,1, ('white', 0.6332658810143043),,
terli,1, ('white', 0.7541335996821864),,
ternus,1, ('white', 0.8386120458333609),,
terrail,1, ('white', 0.6332658810143043),,
tervell,1, ('white', 0.5743),,
terwilliger-rizzo,1, ('white', 0.6332658810143043),,
tesafc,0,-1,,,
tesene,0,-1,,,
tessenma,0,-1,,,
tettekpoe-domingos,0,-1,,,
tevlourts,0,-1,,,
teyssier,1, ('white', 0.8028930730203255),,
thacherrd,0,-1,,,
thaffin,1, ('white', 0.7585827136002907),,
thaikootathil,0,-1,,,
thalassinof,0,-1,,,
thanellou,1, ('asian', 0.6506051017063531),,
thatti,0,-1,,,
thavphon,1, ('white', 0.7087430676290811),,
theatis,1, ('white', 0.6704441239183543),,
thelfall,0,-1,,,
theorell,1, ('white', 0.7808264235127237),,
thienphotong,0,-1,,,
thilippeaux,0,-1,,,
thirumanivas,0,-1,,,
thomas,0,-1,,,
thomas-boots,1, ('white', 0.8579537729965699),,
thomas-clay,0,-1,,,
thompe,0,-1,,,
thompson-parkes,0,-1,,,
thonesavane,0,-1,,,
thongpul,0,-1,,,
thongsinthusak,1, ('white', 0.8898890963595019),,
thorher,1, ('white', 0.8424659211472232),,
thornbor,0,-1,,,
thoshinsky,0,-1,,,
threatgs,0,-1,,,
thuline,0,-1,,,
thup-soon-thorn,0,-1,,,
tiamonte,0,-1,,,
tib,0,-1,,,
tibbedeaux,0,-1,,,
tidei,0,-1,,,
tieberg,1, ('white', 0.959527408269059),,
tiedrich,1, ('white', 0.9392193765086669),,
tieff,1, ('white', 0.9360128174158959),,
tijerina-williams,0,-1,,,
timkovskaya,0,-1,,,
timuik,1, ('white', 0.8565581483933574),,
tingcang,1, ('asian', 0.8119637325399897),,
tinkleberg,1, ('white', 0.959527408269059),,
tinoifili,1, ('white', 0.6398073266452304),,
tipton,1, ('white', 0.7087430676290811),,
tirrnav,0,-1,,,
tirupattur,0,-1,,,
tiruviluamala,1, ('hispanic', 0.6164422795831597),,
titchner,1, ('white', 0.8424659211472232),,
tlamaitl,0,-1,,,
tmangraksat,0,-1,,,
tody,0,-1,,,
toetu,0,-1,,,
toftdahal,0,-1,,,
toki-mauigoa,0,-1,,,
tombak,1, ('white', 0.8898890963595019),,
tomczykowski,1, ('white', 0.970744067901121),,
tomenchok,1, ('white', 0.8311420079571875),,
tomizono,0,-1,,,
tontarelli,1, ('white', 0.6398073266452304),,
toocheck,0,-1,,,
toorock,0,-1,,,
torbutt,0,-1,,,
tornez,1, ('hispanic', 0.9187640064673348),,
torppe,0,-1,,,
torref,0,-1,,,
torregrasso,0,-1,,,
torres,0,-1,,,
torres,0,-1,,,
torres-grody,0,-1,,,
torres-hanley,0,-1,,,
torres-rolon,1, ('white', 0.7087430676290811),,
torresdeespinosa,0,-1,,,
torrgrosa,0,-1,,,
toshiba,1, ('white', 0.4599131596441799),,
toskin,1, ('white', 0.7939101954249357),,
totorelli,1, ('white', 0.6398073266452304),,
toussaint,0,-1,,,
towne,0,-1,,,
townsend-biondolil,0,-1,,,
trachy,0,-1,,,
tradfale,0,-1,,,
traditio,0,-1,,,
tran-houangvilay,0,-1,,,
trani-rohrbach,1, ('white', 0.8520810706029064),,
tranzow,1, ('white', 0.8177480391282259),,
trelevas,0,-1,,,
tremblar,0,-1,,,
tremkamp,0,-1,,,
tresnit,0,-1,,,
trevesch,0,-1,,,
tricardo,0,-1,,,
trigoso,0,-1,,,
trikorova,0,-1,,,
trinen,1, ('white', 0.9155225351822048),,
tripetsky,0,-1,,,
tripeuraneni,0,-1,,,
tripp-rudeen,0,-1,,,
trischak,1, ('white', 0.8898890963595019),,
trobis,1, ('white', 0.6704441239183543),,
trommietter,1, ('white', 0.8424659211472232),,
trosene,0,-1,,,
trostman,1, ('white', 0.8173814651880578),,
trowern,0,-1,,,
trubetskyy,0,-1,,,
trum-searah,0,-1,,,
trunov,1, ('white', 0.9361947823596792),,
trutstsi,0,-1,,,
trzonkowsk,0,-1,,,
tsekun,0,-1,,,
tsemekhin,1, ('white', 0.7585827136002907),,
tsiantos,1, ('hispanic', 0.629740283656137),,
tsikh,1, ('asian', 0.817340495458299),,
tsiniginie,0,-1,,,
tsombanos,1, ('hispanic', 0.8013811326515036),,
tsumura,0,-1,,,
tsuruda,0,-1,,,
tuckerrhudd,0,-1,,,
tuclloch,0,-1,,,
tudury,0,-1,,,
tuerskoy,1, ('white', 'russian'),,
tuiavii,0,-1,,,
tuinman,1, ('white', 0.8173814651880578),,
tulauan,1, ('white', 0.7573817745027355),,
tully-gustafson,1, ('white', 0.722337888967472),,
tulpule,0,-1,,,
tunrarebi,0,-1,,,
tupeck,0,-1,,,
tuppa,0,-1,,,
turgil,0,-1,,,
turic,0,-1,,,
turnel,0,-1,,,
turner-carter,1, ('white', 0.8424659211472232),,
turner-franco,0,-1,,,
turnip,0,-1,,,
tutulea,1, ('white', 'romanian'),,
tuzinksi,0,-1,,,
tvordi,0,-1,,,
twentyfive,0,-1,,,
tworoski,1, ('white', 0.970744067901121),,
tymensky,0,-1,,,
tyrubski,1, ('white', 0.970744067901121),,
tyshawn,0,-1,,,
tzaprev,1, ('asian', 0.5295381416504223),,
u'ren,0,-1,,,
ucmay,0,-1,,,
ufuoma,0,-1,,,
ugreen,0,-1,,,
ukang,1, ('asian', 0.8119637325399897),,
ukeomah,0,-1,,,
ukpabi,0,-1,,,
ulloz,0,-1,,,
ululani,0,-1,,,
umardeen,0,-1,,,
umayas,0,-1,,,
umphol,0,-1,,,
undabeitia,1, ('hispanic', 0.774223435083517),,
urquheart,0,-1,,,
urzola,1, ('hispanic', 0.6164422795831597),,
uscolajohnson,1, ('white', 0.722337888967472),,
usmana,0,-1,,,
utae,0,-1,,,
uwasomba,1, ('white', 0.4599131596441799),,
uzraski,1, ('white', 0.970744067901121),,
vacchetto,0,-1,,,
vacchione,0,-1,,,
vacio-lujan,1, ('white', 0.7573817745027355),,
vadaj,1, ('white', 0.4147416254416961),,
vadari,0,-1,,,
vafaeisefat,0,-1,,,
vagdiya,0,-1,,,
vahl,0,-1,,,
vaiasuso,0,-1,,,
vakilymahalati,0,-1,,,
valdelvia,1, ('hispanic', 0.774223435083517),,
valdezmoroyoqui,0,-1,,,
valdiviafern,0,-1,,,
valdovines,1, ('white', 0.5975574737088434),,
valdovinos-mata,0,-1,,,
valecillas,0,-1,,,
valenzuela-martine,0,-1,,,
valickus,1, ('white', 0.7505754709272892),,
valiramani,0,-1,,,
vallarino,0,-1,,,
vallentin,1, ('white', 0.7585827136002907),,
valoshyna,0,-1,,,
vamek,1, ('white', 0.9338001270777743),,
vamntine,0,-1,,,
van,1, ('white', 0.6424078590337524),,
van,1, ('white', 0.6424078590337524),,
van,1, ('white', 0.6424078590337524),,
van,1, ('white', 0.6424078590337524),,
van,1, ('white', 0.6424078590337524),,
van,1, ('white', 0.6424078590337524),,
van,1, ('white', 0.6424078590337524),,
van,1, ('white', 0.6424078590337524),,
van,1, ('white', 0.6424078590337524),,
van,1, ('white', 0.6424078590337524),,
van,1, ('white', 0.6424078590337524),,
van,1, ('white', 0.6424078590337524),,
van,1, ('white', 0.6424078590337524),,
van,1, ('white', 0.6424078590337524),,
van,1, ('white', 0.6424078590337524),,
vanbeysterveldt,1, ('white', 0.8327883403627498),,
vance-brown,1, ('white', 0.8327883403627498),,
vandemerkt,1, ('white', 0.8327883403627498),,
vander,1, ('white', 0.9391409212387989),,
vander,1, ('white', 0.9391409212387989),,
vanderherchen,1, ('white', 0.8327883403627498),,
vandermart,1, ('white', 0.8327883403627498),,
vandernberg,1, ('white', 0.9598390780052757),,
vandevredy,1, ('white', 0.8327883403627498),,
vandyke,1, ('white', 0.8327883403627498),,
vanerwyst,1, ('white', 0.8327883403627498),,
vanevski,1, ('white', 0.9939852021707162),,
vangrembergen,1, ('white', 0.8327883403627498),,
vangrovskaya,1, ('white', 0.8327883403627498),,
vanguandy,1, ('white', 0.8327883403627498),,
vanherwyen,1, ('white', 0.8327883403627498),,
vankerschaver,1, ('white', 0.9391409212387989),,
vanleeuwen-poe,1, ('white', 0.8327883403627498),,
vannely,1, ('white', 0.8327883403627498),,
vanoverloop,1, ('white', 0.8327883403627498),,
vanpaitunsri,1, ('white', 0.8327883403627498),,
vanpuffen,1, ('white', 0.8327883403627498),,
vanschalkwyk,1, ('white', 0.946937853773585),,
vanssingel,1, ('white', 0.8327883403627498),,
vantiane,1, ('white', 0.8327883403627498),,
varela-flores,0,-1,,,
vareone,0,-1,,,
vargetto,0,-1,,,
varia,1, ('hispanic', 0.774223435083517),,
varisand,1, ('white', 0.8266741753249315),,
varkalhoff,1, ('white', 0.9346763669043546),,
varophas,0,-1,,,
varvir,0,-1,,,
vasalotti,0,-1,,,
vasbiender,1, ('white', 0.8424659211472232),,
vaska,1, ('white', 0.8362289718902254),,
vasquezrimson,1, ('white', 0.722337888967472),,
vassious,1, ('white', 0.7505754709272892),,
vasuez,1, ('hispanic', 0.9187640064673348),,
vasuta,0,-1,,,
vasylyuk,1, ('white', 0.8317886838913594),,
vatcis,1, ('white', 0.6704441239183543),,
vatsh,0,-1,,,
vautrin,1, ('white', 0.7585827136002907),,
vayanis,1, ('white', 0.6704441239183543),,
vazquez-vega,0,-1,,,
vebeck,1, ('white', 0.9313716210607667),,
vecherkovskiy,1, ('white', 'ukrainian'),,
velarde,0,-1,,,
velasquez,1, ('hispanic', 0.9187640064673348),,
velazquez,1, ('hispanic', 0.9187640064673348),,
veldez-rojas,1, ('hispanic', 0.9403248095765113),,
veliz-aguirre,0,-1,,,
velvalle,0,-1,,,
venerosa-lyon,1, ('white', 0.7087430676290811),,
venetis,1, ('white', 0.6704441239183543),,
venjohn,0,-1,,,
ventruba,1, ('white', 0.4599131596441799),,
veranez,1, ('hispanic', 0.9187640064673348),,
veraverbeke,0,-1,,,
verceles,0,-1,,,
verdknik,1, ('white', 0.9509284347540445),,
verduzco-vallery,0,-1,,,
vergaras,0,-1,,,
vergarca,0,-1,,,
vergneau,1, ('white', 0.7759989545242516),,
verivski,1, ('white', 0.970744067901121),,
vermot,1, ('white', 0.8367349923907895),,
versfelt,0,-1,,,
verteegh,0,-1,,,
vesentinee,0,-1,,,
vetsouvanh,0,-1,,,
vezeay,0,-1,,,
vhu,0,-1,,,
vicars,0,-1,,,
vicki,1, ('white', 0.9730420579343704),,
vickonnoff,1, ('white', 0.9346763669043546),,
vidallo,0,-1,,,
videira,0,-1,,,
viente,0,-1,,,
vienuzie,0,-1,,,
vieral,0,-1,,,
vierek,1, ('white', 0.9338001270777743),,
vigniero,1, ('hispanic', 0.8005925172867017),,
vijayn,0,-1,,,
villa,1, ('hispanic', 0.6164422795831597),,
villacorte,0,-1,,,
villaneda-mccoy,0,-1,,,
villeta,0,-1,,,
villimar,0,-1,,,
villotte,0,-1,,,
vilumis,1, ('white', 0.6704441239183543),,
vincevineus,1, ('white', 0.7505754709272892),,
vinnish,0,-1,,,
viorge-koide,0,-1,,,
visconde,0,-1,,,
visikides,0,-1,,,
viskovic,0,-1,,,
viswambharan,1, ('white', 0.7573817745027355),,
viswembharan,1, ('white', 0.7573817745027355),,
vitalli,1, ('white', 0.6398073266452304),,
vitsentzatos,1, ('hispanic', 0.629740283656137),,
vittotia,1, ('hispanic', 0.774223435083517),,
vizdhum,0,-1,,,
vlahutin,1, ('white', 0.7585827136002907),,
volandes,0,-1,,,
volkovskii,0,-1,,,
voltolina,0,-1,,,
von,1, ('white', 0.8448209260322862),,
von,1, ('white', 0.8448209260322862),,
von,1, ('white', 0.8448209260322862),,
von,1, ('white', 0.8448209260322862),,
von,1, ('white', 0.8448209260322862),,
von,1, ('white', 0.8448209260322862),,
von,1, ('white', 0.8448209260322862),,
vonameln,1, ('white', 0.691098018628281),,
vonauenmueller,1, ('white', 0.9228666532580141),,
vonbrehaut,1, ('white', 0.691098018628281),,
vondoring,1, ('white', 0.905964607308709),,
vondrum,1, ('white', 0.691098018628281),,
vongartzen,1, ('white', 0.691098018628281),,
vongphackdy,1, ('white', 0.691098018628281),,
vongphayboun,1, ('white', 0.691098018628281),,
vonheintschel,1, ('white', 0.691098018628281),,
vonreine,1, ('white', 0.691098018628281),,
vonstauffenbe,1, ('white', 0.691098018628281),,
vonsteinmetz,1, ('white', 0.691098018628281),,
vontourerd,1, ('white', 0.691098018628281),,
vorderkunz,0,-1,,,
vorhess,0,-1,,,
vorris,1, ('white', 0.6704441239183543),,
voruda,0,-1,,,
voso,0,-1,,,
vucharme,0,-1,,,
vulevic,0,-1,,,
vyakaranan,1, ('white', 0.7573817745027355),,
vysniauskas,1, ('white', 0.9671062187276627),,
w,0,-1,,,
wabish,0,-1,,,
wabo,0,-1,,,
wadadli,1, ('white', 0.6398073266452304),,
wafadar,0,-1,,,
wafkowski,1, ('white', 0.970744067901121),,
wagher,1, ('white', 0.8424659211472232),,
wagner-winter,1, ('white', 0.8424659211472232),,
wahinehookae,0,-1,,,
waibsnaider,1, ('white', 0.8424659211472232),,
wajeel,0,-1,,,
wala-maslowski,1, ('white', 0.970744067901121),,
walajtys,0,-1,,,
walbroeck,0,-1,,,
walchuck,0,-1,,,
walcoff,1, ('white', 0.9346763669043546),,
waldmiller,1, ('white', 0.8424659211472232),,
waldour,0,-1,,,
walenmyer,1, ('white', 0.8424659211472232),,
walker,1, ('white', 0.8424659211472232),,
wallita,0,-1,,,
walnoah,0,-1,,,
walsh,0,-1,,,
walsh,0,-1,,,
walsworths,0,-1,,,
warble,0,-1,,,
ward,1, ('white', 0.771259011391883),,
ward-callahan,1, ('white', 0.62495852912467),,
wardnski,1, ('white', 0.970744067901121),,
ware-nugent,1, ('white', 0.8286112285204275),,
wariakois,1, ('white', 0.6704441239183543),,
warihay,0,-1,,,
warnagiris,1, ('white', 0.6704441239183543),,
waryga,0,-1,,,
washington,1, ('white', 0.7087430676290811),,
washington-parker,1, ('white', 0.8424659211472232),,
wasilowski,1, ('white', 0.970744067901121),,
wassenberg,1, ('white', 0.959527408269059),,
wassle,0,-1,,,
wassmansdorf,1, ('white', 0.9684978871724255),,
wastal,0,-1,,,
wastin,1, ('white', 0.7585827136002907),,
wastion,1, ('white', 0.7087430676290811),,
watchenya,1, ('white', 'belarusian'),,
waterfeild,0,-1,,,
watson,1, ('white', 0.722337888967472),,
watson-burnett,0,-1,,,
waurynen,1, ('white', 0.9155225351822048),,
way-thompson,1, ('white', 0.722337888967472),,
wazenski,1, ('white', 0.970744067901121),,
weatherbourne,0,-1,,,
webb-parker,1, ('white', 0.8424659211472232),,
weekslynn,0,-1,,,
weifelt,0,-1,,,
weijlard,1, ('white', 0.771259011391883),,
weinsztok,1, ('white', 0.8311420079571875),,
weir,0,-1,,,
weisensale,0,-1,,,
weisinberger,1, ('white', 0.8424659211472232),,
weisspeters,1, ('white', 0.7951355818077549),,
wekengorg,0,-1,,,
welchert,0,-1,,,
welck,0,-1,,,
welgerusael,0,-1,,,
welgraven,0,-1,,,
weller,1, ('white', 0.8424659211472232),,
wells,0,-1,,,
wennerscheidt,0,-1,,,
wenskowski,1, ('white', 0.970744067901121),,
wensveen,0,-1,,,
weohr,0,-1,,,
were,0,-1,,,
werni,0,-1,,,
wesmofske,0,-1,,,
wettlaufer,1, ('white', 0.8424659211472232),,
wexlar,0,-1,,,
wheiler,1, ('white', 0.8424659211472232),,
wherritt,0,-1,,,
whiley-burnett,0,-1,,,
white,0,-1,,,
white-martin,1, ('white', 0.7585827136002907),,
whitefide,0,-1,,,
whitequills,0,-1,,,
whiting,1, ('white', 0.8115435890495378),,
whitmore-church,0,-1,,,
whymark,0,-1,,,
whysol,0,-1,,,
whyzmuzis,1, ('white', 0.6704441239183543),,
wickens-smith,0,-1,,,
wickresheim,0,-1,,,
widiker,1, ('white', 0.8424659211472232),,
wieczor,0,-1,,,
wiefek,1, ('white', 0.9338001270777743),,
wiencis,1, ('white', 0.6704441239183543),,
wiepzynski,1, ('white', 0.970744067901121),,
wierschem,0,-1,,,
wiersielis,1, ('white', 0.6704441239183543),,
wierville,0,-1,,,
wiesneth,0,-1,,,
wiestmiller,1, ('white', 0.8424659211472232),,
wighman,1, ('white', 0.8173814651880578),,
wihelmina,0,-1,,,
wilansky'lehrman,1, ('white', 0.8173814651880578),,
wilder-edens,1, ('white', 0.7656262644648926),,
wilkat,0,-1,,,
wilkes-thomas,0,-1,,,
willemson,1, ('white', 0.722337888967472),,
willenbucher,1, ('white', 0.8424659211472232),,
willfang,1, ('asian', 0.8119637325399897),,
williams,0,-1,,,
williams,0,-1,,,
williams,0,-1,,,
williams,0,-1,,,
williams-hagan,1, ('white', 0.7573817745027355),,
williansen,1, ('white', 0.9539688883054325),,
willis-ford,1, ('white', 0.7419184279339678),,
wilson-roberts,0,-1,,,
wilson-steadman,1, ('white', 0.8173814651880578),,
wilson-whapoe,0,-1,,,
wilsongrubbs,0,-1,,,
windmann,1, ('white', 0.9346330617008946),,
winecour,0,-1,,,
wingatebey,0,-1,,,
winklestern,0,-1,,,
winnizki,0,-1,,,
winschief,0,-1,,,
wipperling,1, ('white', 0.8115435890495378),,
wisemann,1, ('white', 0.9346330617008946),,
wisnieswski,1, ('white', 0.970744067901121),,
