BRTH_YR,GNDR,ETHCTY,NM,CNT,RNK
2011,MALE,HISPANIC,YANDEL,12,92
2011,MALE,HISPANIC,YARIEL,12,92
2011,MALE,WHITE,ALBERT,15,92
2011,MALE,WHITE,AMIR,15,92
2011,MALE,WHITE,BRAYDEN,15,92
2011,MALE,WHITE,DOMINIC,15,92
2011,MALE,WHITE,GAVRIEL,15,92
2011,MALE,WHITE,KAI,15,92
2011,MALE,WHITE,PINCHAS,15,92
2011,MALE,WHITE,SHLOIME,15,92
2011,MALE,WHITE,SPENCER,15,92
2011,MALE,HISPANIC,ARMANDO,11,93
2011,MALE,HISPANIC,CRISTOFER,11,93
2011,MALE,HISPANIC,DERECK,11,93
2011,MALE,HISPANIC,EDISON,11,93
2011,MALE,HISPANIC,EZEKIEL,11,93
2011,MALE,HISPANIC,EZEQUIEL,11,93
2011,MALE,HISPANIC,JAIME,11,93
2011,MALE,HISPANIC,JANUEL,11,93
2011,MALE,HISPANIC,JENCARLOS,11,93
2011,MALE,HISPANIC,JERRY,11,93
2011,MALE,HISPANIC,LEO,11,93
2011,MALE,HISPANIC,LUKAS,11,93
2011,MALE,HISPANIC,ROBERTO,11,93
2011,MALE,HISPANIC,ROGER,11,93
2011,MALE,HISPANIC,ROYCE,11,93
2011,MALE,HISPANIC,WILSON,11,93
2011,MALE,WHITE,BINYOMIN,14,93
2011,MALE,WHITE,BLAKE,14,93
2011,MALE,WHITE,BRYAN,14,93
2011,MALE,WHITE,CHESKEL,14,93
2011,MALE,WHITE,EITAN,14,93
2011,MALE,WHITE,GRANT,14,93
2011,MALE,WHITE,HERSH,14,93
2011,MALE,WHITE,MARCUS,14,93
2011,MALE,WHITE,MAXIMUS,14,93
2011,MALE,WHITE,RILEY,14,93
2011,MALE,WHITE,YISRAEL,14,93
2011,MALE,WHITE,ZALMEN,14,93
2011,MALE,HISPANIC,ALDO,10,94
2011,MALE,HISPANIC,ALLAN,10,94
2011,MALE,HISPANIC,ALVIN,10,94
2011,MALE,HISPANIC,ANDRE,10,94
2011,MALE,HISPANIC,ARTURO,10,94
2011,MALE,HISPANIC,BRYCE,10,94
2011,MALE,HISPANIC,ELVIS,10,94
2011,MALE,HISPANIC,GIOVANI,10,94
2011,MALE,HISPANIC,JANIEL,10,94
2011,MALE,HISPANIC,JEANCARLOS,10,94
2011,MALE,HISPANIC,JESSE,10,94
2011,MALE,HISPANIC,LARRY,10,94
2011,MALE,HISPANIC,MARLON,10,94
2011,MALE,HISPANIC,SHANE,10,94
2011,MALE,HISPANIC,STEPHEN,10,94
2011,MALE,HISPANIC,STEVE,10,94
2011,MALE,HISPANIC,TAYLOR,10,94
2011,MALE,HISPANIC,TOMAS,10,94
2011,MALE,HISPANIC,YAIR,10,94
2011,MALE,HISPANIC,YANIEL,10,94
2011,MALE,WHITE,AMROM,13,94
2011,MALE,WHITE,BENZION,13,94
2011,MALE,WHITE,BRADY,13,94
2011,MALE,WHITE,CONOR,13,94
2011,MALE,WHITE,FILIP,13,94
2011,MALE,WHITE,IVAN,13,94
2011,MALE,WHITE,JUDE,13,94
2011,MALE,WHITE,KIERAN,13,94
2011,MALE,WHITE,LANDON,13,94
2011,MALE,WHITE,NICO,13,94
2011,MALE,WHITE,PINCHUS,13,94
2011,MALE,WHITE,QUINN,13,94
2011,MALE,WHITE,REID,13,94
2011,MALE,WHITE,SHLOIMY,13,94
2011,MALE,WHITE,VINCENZO,13,94
2011,MALE,WHITE,YIDA,13,94
2011,MALE,WHITE,AVI,12,95
2011,MALE,WHITE,BECKETT,12,95
2011,MALE,WHITE,DASHIELL,12,95
2011,MALE,WHITE,ELLIOTT,12,95
2011,MALE,WHITE,JESSE,12,95
2011,MALE,WHITE,MICAH,12,95
2011,MALE,WHITE,ROMAN,12,95
2011,MALE,WHITE,ROWAN,12,95
2011,MALE,WHITE,YOUSEF,12,95
2011,MALE,WHITE,ALEC,11,96
2011,MALE,WHITE,ALLEN,11,96
2011,MALE,WHITE,AVRUM,11,96
2011,MALE,WHITE,CARMINE,11,96
2011,MALE,WHITE,DENNIS,11,96
2011,MALE,WHITE,GREYSON,11,96
2011,MALE,WHITE,HUGO,11,96
2011,MALE,WHITE,KACPER,11,96
2011,MALE,WHITE,MAKSIM,11,96
2011,MALE,WHITE,MEILECH,11,96
2011,MALE,WHITE,MENASHE,11,96
2011,MALE,WHITE,MENDY,11,96
2011,MALE,WHITE,MORRIS,11,96
2011,MALE,WHITE,NOAM,11,96
2011,MALE,WHITE,NOLAN,11,96
2011,MALE,WHITE,SANTINO,11,96
2011,MALE,WHITE,SHALOM,11,96
2011,MALE,WHITE,SHNEUR,11,96
2011,MALE,WHITE,YASEEN,11,96
2011,MALE,WHITE,YECHEZKEL,11,96
2011,MALE,WHITE,YIDEL,11,96
2011,MALE,WHITE,YOUSSEF,11,96
2011,MALE,WHITE,ASHTON,10,97
2011,MALE,WHITE,AUGUSTUS,10,97
2011,MALE,WHITE,AYDEN,10,97
2011,MALE,WHITE,BENNETT,10,97
2011,MALE,WHITE,BERISH,10,97
2011,MALE,WHITE,BRYCE,10,97
2011,MALE,WHITE,CADEN,10,97
2011,MALE,WHITE,CALVIN,10,97
2011,MALE,WHITE,DEREK,10,97
2011,MALE,WHITE,ELLIS,10,97
2011,MALE,WHITE,KENNETH,10,97
2011,MALE,WHITE,LEV,10,97
2011,MALE,WHITE,MOHAMMED,10,97
2011,MALE,WHITE,NIKOLAS,10,97
2011,MALE,WHITE,NOSSON,10,97
2011,MALE,WHITE,REED,10,97
2011,MALE,WHITE,SAMIR,10,97
2011,MALE,WHITE,SHAUL,10,97
2011,MALE,WHITE,SIDNEY,10,97
2011,MALE,WHITE,SILAS,10,97
2011,MALE,WHITE,STEPHEN,10,97
2011,MALE,WHITE,WESLEY,10,97
2011,MALE,WHITE,YEHUDAH,10,97
2011,MALE,WHITE,YONAH,10,97
